,Id,SalePrice
95,1556,97451.78070159303
96,1557,109716.81409838283
97,1558,104769.79416895332
98,1559,99378.80204964988
99,1560,132969.67984208977
100,1561,146051.06880553206
101,1562,120098.75853936025
102,1563,104876.84000608162
103,1564,167987.03206880367
104,1565,143029.11057144334
105,1566,224401.907209052
106,1567,70623.89432759723
107,1568,207566.84336468554
108,1569,103551.82316908869
109,1570,137903.63227179693
110,1571,118364.36978465901
111,1572,137617.97123251786
112,1573,237308.1364701034
113,1574,145708.61322389217
114,1575,217496.7812427315
115,1576,225374.06858861214
116,1577,207055.2723395317
117,1578,145996.8807784845
118,1579,142322.9600944838
119,1580,211150.64951142273
120,1581,132240.38846592698
121,1582,121660.06179630454
122,1583,301217.57056458434
123,1584,238700.7907046834
124,1585,155391.87558922218
125,1586,38667.1764429796
126,1587,96405.32415058953
127,1588,134111.64822996873
128,1589,97739.02925743395
129,1590,147593.6225677922
130,1591,73247.17771696113
131,1592,128319.0755611218
132,1593,122879.75824359385
133,1594,131146.06479700212
134,1595,117272.83134117466
135,1596,225897.62838706817
136,1597,187839.43723313347
137,1598,201316.33647658513
138,1599,204195.11191703705
139,1600,210866.5904852352
140,1601,3447.353510256391
141,1602,124994.58833577018
142,1603,65018.74457872659
143,1604,257339.0876560288
144,1605,262074.40401200042
145,1606,171234.14203338814
146,1607,232664.773479908
147,1608,227399.37572154915
148,1609,204684.32834461052
149,1610,150669.03339406895
150,1611,151205.47438289504
151,1612,182671.75372902956
152,1613,173139.51838971442
153,1614,114242.18316688808
154,1615,72702.9821384307
155,1616,72702.9821384307
156,1617,88525.32142232335
157,1618,118118.91993494285
158,1619,124931.70112235751
159,1620,202455.43169452087
160,1621,145636.52197829913
161,1622,130256.10049242922
162,1623,263049.6875127519
163,1624,205308.06888646935
164,1625,122592.2719912047
165,1626,183944.58691532677
166,1627,188346.94129654742
167,1628,280620.0646979052
168,1629,196553.36799619463
169,1630,327570.9950303028
170,1631,238710.48848906416
171,1632,257956.91791819525
172,1633,181922.96154837264
173,1634,190434.3094649196
174,1635,173216.87984084035
175,1636,172175.58077504276
176,1637,179117.87650658423
177,1638,221527.70570304082
178,1639,203295.16874030954
179,1640,266242.69281362346
180,1641,203433.87227234594
181,1642,227785.94132229313
182,1643,248801.99818484276
183,1644,243132.1092933882
184,1645,180115.1654444735
185,1646,156774.6489703327
186,1647,182815.17145008477
187,1648,146401.21993850195
188,1649,123207.70908671664
189,1650,101277.16992833395
190,1651,112218.73243216868
191,1652,120439.73315194668
192,1653,120233.75208476093
193,1654,168162.05332291452
194,1655,170396.60462175636
195,1656,165710.31584407622
196,1657,169291.4970584081
197,1658,166275.03771182313
198,1659,147219.08257037797
199,1660,147845.49745708937
200,1661,349030.61746243085
201,1662,340077.4992394387
202,1663,327884.3611343533
203,1664,399890.013163544
204,1665,302722.20358045446
205,1666,286545.5195782152
206,1667,312208.4717439241
207,1668,304663.32053010445
208,1669,281526.45737639675
209,1670,308430.139317445
210,1671,248897.33191226516
211,1672,361875.7231365463
212,1673,284470.2702066242
213,1674,271255.5291227384
214,1675,194274.63588715298
215,1676,191896.7159544162
216,1677,215146.229762919
217,1678,386630.4384814834
218,1679,317992.2901578273
219,1680,302432.1059423834
220,1681,263868.2829829373
221,1682,276022.78404540103
222,1683,216670.88648732915
223,1684,196123.01940115704
224,1685,179134.4629727928
225,1686,201065.80490812496
226,1687,185124.86588145955
227,1688,210200.39549434138
228,1689,207278.4686645444
229,1690,199014.1226082216
230,1691,188136.27672261093
231,1692,261305.74299702817
232,1693,184861.4897975393
233,1694,179297.64465103555
234,1695,185632.2122805349
235,1696,267004.2895465465
236,1697,185485.20645307074
237,1698,317714.9708645826
238,1699,302354.10326029966
239,1700,237596.90023440565
240,1701,268279.34489456867
241,1702,281766.9353147738
242,1703,273973.0115553392
243,1704,279800.9448918558
244,1705,240317.43213084433
245,1706,364515.40043995134
246,1707,223198.71571314358
247,1708,221468.880449367
248,1709,287116.8866798121
249,1710,243624.59358185763
250,1711,255941.6312296209
251,1712,276824.52620529383
252,1713,254361.1084655542
253,1714,231241.31727497838
254,1715,211449.67276238394
255,1716,211227.6805838456
256,1717,202716.91731134732
257,1718,155330.0817560677
258,1719,219287.8641825274
259,1720,261874.79078606283
260,1721,200955.05709050456
261,1722,132003.81515461183
262,1723,154390.28421999584
263,1724,238682.73119471758
264,1725,234324.20173894195
265,1726,188465.376020313
266,1727,184715.40612677718
267,1728,196608.32729823235
268,1729,162512.7331734819
269,1730,177019.23879051697
270,1731,123632.18936800421
271,1732,118131.07809457788
272,1733,103348.49734603893
273,1734,109936.35726191662
274,1735,116001.91435760492
275,1736,105232.31373574096
276,1737,291444.1172061097
277,1738,218972.38775394717
278,1739,312515.7105389987
279,1740,228523.39204747975
280,1741,194164.03745816648
281,1742,178135.5026149659
282,1743,193249.58873823704
283,1744,257864.00433143997
284,1745,240585.27305918466
285,1746,258885.2576274085
286,1747,224186.9365828405
287,1748,238306.48120690184
288,1749,151778.19876478333
289,1750,155954.57384121767
290,1751,248081.15162560833
291,1752,104823.54428286059
292,1753,177297.4502150882
293,1754,226140.70209590625
294,1755,170214.51525796694
295,1756,95499.47381909867
296,1757,100245.9792074589
297,1758,143357.46051878948
298,1759,166472.9877230737
299,1760,164736.7862114387
300,1761,153213.25933680893
301,1762,173448.44036478736
302,1763,185809.81751701864
303,1764,106508.18890213338
304,1765,208757.86455895402
305,1766,178221.37572010024
306,1767,203272.43222491513
307,1768,122646.76710197097
308,1769,192107.02143751225
309,1770,135072.80311147776
310,1771,127368.6804640803
311,1772,142852.0165653932
312,1773,107443.9434533657
313,1774,191709.41517856065
314,1775,133792.16042934614
315,1776,120325.28452631622
316,1777,86713.88889734587
317,1778,125091.62411931413
318,1779,107017.16801166907
319,1780,190178.7143021929
320,1781,122942.72041808069
321,1782,55161.741078794
322,1783,137301.09565476002
323,1784,75265.25649114326
324,1785,105618.00977678015
325,1786,166081.24596319743
326,1787,186457.28679733607
327,1788,-7636.880877271062
328,1789,97467.9464327048
329,1790,40488.33969938173
330,1791,247978.096607232
331,1792,167012.97484185104
332,1793,152409.45336958836
333,1794,154259.63368547917
334,1795,139287.0897762333
335,1796,124637.7270682347
336,1797,145059.94595384924
337,1798,114609.56052723597
338,1799,83979.0430691198
339,1800,114190.66250455496
340,1801,112842.16808695206
341,1802,176936.93528653844
342,1803,184288.84139709687
343,1804,131757.92750116927
344,1805,136930.67744724615
345,1806,149885.52850655117
346,1807,167213.45086869248
347,1808,122561.87970179017
348,1809,100313.93334651622
349,1810,136272.48628758918
350,1811,86848.85063910857
351,1812,97206.99100810871
352,1813,121660.34522078955
353,1814,77374.6139079472
354,1815,-27.899742386303842
355,1816,78125.55988744437
356,1817,103664.6665518363
357,1818,158285.62984219962
358,1819,136544.63113998133
359,1820,41897.298324788455
360,1821,141539.982825964
361,1822,175421.36800389574
362,1823,10837.482700967928
363,1824,146509.63542339345
364,1825,124182.94864727347
365,1826,94200.42209523474
366,1827,112811.08144928911
367,1828,124741.91550669516
368,1829,160972.98608610383
369,1830,165747.671202529
370,1831,187332.35125007527
371,1832,137549.49140624562
372,1833,157845.70664524543
373,1834,141492.45790491393
374,1835,170652.8527321848
375,1836,162414.93560923543
376,1837,55008.645558882505
377,1838,132685.5041271404
378,1839,71743.65433689789
379,1840,116424.06847825274
380,1841,127957.62074109982
381,1842,87558.73834163579
382,1843,126221.13028893014
383,1844,146952.9866239531
384,1845,136869.29492159002
385,1846,156819.32363200374
386,1847,177351.34588948474
387,1848,-9996.25004306715
388,1849,107924.74471973069
389,1850,116865.34872631123
390,1851,150539.69642724376
391,1852,115785.89729406219
392,1853,122732.50923874718
393,1854,186616.86081323936
394,1855,172027.32410613797
395,1856,224529.79519560537
396,1857,155716.60709132953
397,1858,177774.4019622421
398,1859,143409.4313114346
399,1860,162689.03049605503
400,1861,141969.07253927225
401,1862,290234.45951130777
402,1863,290234.45951130777
403,1864,290234.45951130777
404,1865,307393.00139682577
405,1866,301569.30381921027
406,1867,261260.80081884866
407,1868,276502.00389876263
408,1869,211707.56477518124
409,1870,241560.73378945468
410,1871,261559.4480247891
411,1872,174968.1483448355
412,1873,223990.2182390024
413,1874,132736.6489859398
414,1875,219675.45684629772
415,1876,197074.57602537912
416,1877,220359.34511629026
417,1878,224908.8499482898
418,1879,115168.30431596679
419,1880,128257.97972802375
420,1881,254524.43027934642
421,1882,266206.2269620681
422,1883,214365.52314277203
423,1884,225645.87908985
424,1885,243125.87161184382
425,1886,272690.8969077165
426,1887,215129.44154873863
427,1888,270282.37113702367
428,1889,171166.55265501468
429,1890,109700.19015565864
430,1891,167106.4728605342
431,1892,81844.79126439756
432,1893,130755.95747352135
433,1894,148062.35711822915
434,1895,149941.8936606783
435,1896,111265.78686625487
436,1897,110778.64001174923
437,1898,119596.79943761392
438,1899,156035.77593046683
439,1900,146373.9533663625
440,1901,140150.0975876951
441,1902,135698.15807947237
442,1903,226295.21054397058
443,1904,119844.48887993838
444,1905,185871.45197824412
445,1906,143849.33778287144
446,1907,208564.36799804214
447,1908,141052.47534866817
448,1909,156397.00437592156
449,1910,152839.2304435484
450,1911,197699.88459439087
451,1912,281748.67445524246
452,1913,168064.3262866689
453,1914,42287.33817278966
454,1915,258561.18122976017
455,1916,4469.577071614098
456,1917,269876.2155780357
457,1918,135472.3732040408
458,1919,173457.86403671675
459,1920,189507.34559386992
460,1921,330641.2579245637
461,1922,295377.61230224743
462,1923,219738.77898137365
463,1924,219368.62427326175
464,1925,233616.3789191926
465,1926,324094.27006574883
466,1927,118785.97077712207
467,1928,163497.6230101562
468,1929,102169.94458084367
469,1930,147075.8436123894
470,1931,135954.52366510802
471,1932,144835.24184068036
472,1933,161869.43341275537
473,1934,187791.4961284073
474,1935,170667.30862248223
475,1936,188089.6319018365
476,1937,186975.8197203034
477,1938,170224.92406865442
478,1939,263705.8802135838
479,1940,219781.96751946863
480,1941,189602.1109249983
481,1942,185834.82524201646
482,1943,222294.25973617216
483,1944,292298.64927631663
484,1945,310641.6415963457
485,1946,184370.43244210957
486,1947,285347.27412462514
487,1948,178105.28044759715
488,1949,232839.26338358037
489,1950,194796.4400350633
490,1951,259580.718327604
491,1952,236380.38565679756
492,1953,165009.52345032548
493,1954,223966.25975650526
494,1955,136882.4030255787
495,1956,310072.9363855168
496,1957,185039.06568612647
497,1958,289668.669304044
498,1959,163707.09575128718
499,1960,92100.74094222416
500,1961,121446.48156839889
501,1962,120439.73315194668
502,1963,121190.39421959058
503,1964,114674.95592297218
504,1965,164912.92785282806
505,1966,171486.31815898046
506,1967,270472.430136848
507,1968,341079.5347547042
508,1969,318506.0912597999
509,1970,357691.2408751433
510,1971,386458.4878401789
511,1972,323181.6615959839
512,1973,271225.5300013004
513,1974,290629.09850290115
514,1975,389549.23698727204
515,1976,265882.97166504664
516,1977,316841.51670157514
517,1978,330254.61307427054
518,1979,314195.06780213397
519,1980,214647.2492312037
520,1981,309526.58742040885
521,1982,233966.18042347464
522,1983,233966.18042347464
523,1984,206425.3475439665
524,1985,233042.2716882741
525,1986,241483.78049962362
526,1987,202890.84702699725
527,1988,181441.61887488747
528,1989,212196.49378850404
529,1990,226922.46595564694
530,1991,215146.229762919
531,1992,225588.6645634754
532,1993,191687.6671032305
533,1994,248121.94858921668
534,1995,207702.66994447913
535,1996,266514.9320542237
536,1997,311217.79484588024
537,1998,301522.6732182894
538,1999,240004.48549754522
539,2000,297156.4688254318
540,2001,256357.92350452603
541,2002,246030.57341430848
542,2003,268982.9285914209
543,2004,264064.7371174053
544,2005,242989.49547344237
545,2006,237480.20123900683
546,2007,273466.48875280214
547,2008,203029.2714840863
548,2009,193581.36945964978
549,2010,210866.09844852053
550,2011,157675.10105300718
551,2012,198267.87518832157
552,2013,181556.38652122347
553,2014,188129.42635680712
554,2015,205382.22994077485
555,2016,192475.51014457224
556,2017,208686.5180335457
557,2018,113881.19350332394
558,2019,116687.68008633447
559,2020,107547.2107799633
560,2021,102026.54561103159
561,2022,182912.44656086154
562,2023,158456.0249697417
563,2024,245586.6424390569
564,2025,338646.3340467657
565,2026,203900.68912835792
566,2027,160275.35941460915
567,2028,194983.18011712865
568,2029,179310.7768052069
569,2030,273813.41795207886
570,2031,254402.95793298702
571,2032,264347.32068053074
572,2033,266945.30461207754
573,2034,189604.53648794978
574,2035,217868.26307707466
575,2036,228245.43330958253
576,2037,229619.15394400642
577,2038,321438.6782945981
578,2039,224122.86109516327
579,2040,331015.67479286157
580,2041,242336.66682033986
581,2042,221463.0767439236
582,2043,180344.25550940866
583,2044,213253.87314928067
584,2045,216249.092507503
585,2046,174932.0808539153
586,2047,144519.23208022
587,2048,134864.6436117096
588,2049,185163.0671756717
589,2050,199349.1846217243
590,2051,90629.25215340499
591,2052,135264.80932502286
592,2053,133720.6930392054
593,2054,56999.48587266891
594,2055,156552.68753840635
595,2056,136342.05075618345
596,2057,111595.22194973798
597,2058,205745.20666166348
598,2059,125535.29716876382
599,2060,152994.46847815742
600,2061,188462.56011309056
601,2062,120761.41704092524
602,2063,93561.28987152013
603,2064,136788.1993229112
604,2065,116665.02735641808
605,2066,189137.02103182138
606,2067,141459.59276012052
607,2068,187429.2655195822
608,2069,59345.807407102315
609,2070,99308.62015579175
610,2071,72765.3414742332
611,2072,172036.6761410553
612,2073,129441.29750926909
613,2074,203115.82831367827
614,2075,150107.19143772032
615,2076,111176.07564243884
616,2077,133775.62023121305
617,2078,115748.48233120027
618,2079,142711.1773400267
619,2080,125862.11316124978
620,2081,136940.25086472253
621,2082,159602.7870483196
622,2083,152066.70892783743
623,2084,94688.95904842182
624,2085,123470.27624878776
625,2086,151850.46356747486
626,2087,145826.9465112663
627,2088,119689.53132120869
628,2089,75286.1956552926
629,2090,147490.93366180663
630,2091,93008.70326529676
631,2092,131602.694316159
632,2093,133635.9619262158
633,2094,139909.35520307254
634,2095,153607.45529315923
635,2096,77502.6674228257
636,2097,82638.61932644085
637,2098,157247.1109767917
638,2099,-3952.4130207560956
639,2100,85495.77978122164
640,2101,141147.90296904207
641,2102,153933.1243136411
642,2103,92826.35726287006
643,2104,180808.10721659078
644,2105,113603.30070657609
645,2106,46684.05042038625
646,2107,236055.60335076484
647,2108,110486.2934972262
648,2109,109399.91419370286
649,2110,119874.05683741742
650,2111,174414.0018842402
651,2112,135346.41588937305
652,2113,121850.07804614492
653,2114,128479.01965927193
654,2115,168563.45128236338
655,2116,122500.9295895223
656,2117,155898.59272240964
657,2118,126254.95308631449
658,2119,118449.0551771631
659,2120,109665.48881276674
660,2121,58965.915440106066
661,2122,77750.17745038797
662,2123,84214.77794830105
663,2124,203108.9574177165
664,2125,158685.6258633379
665,2126,177526.46911276062
666,2127,178227.4891291773
667,2128,139221.60170801962
668,2129,113568.87693828158
669,2130,147167.66108345473
670,2131,189626.81558351382
671,2132,122432.37951646931
672,2133,146130.66229911917
673,2134,118538.57505575335
674,2135,96471.17755578156
675,2136,42165.715439567575
676,2137,122179.03317650245
677,2138,131067.5138078751
678,2139,161711.8686596083
679,2140,126776.8797878169
680,2141,146866.9011062563
681,2142,122064.06701366743
682,2143,148788.4615039113
683,2144,125673.579078577
684,2145,122469.88936176058
685,2146,156895.60600390355
686,2147,167829.04994085827
687,2148,144414.80366626848
688,2149,138940.8660480911
689,2150,213305.64507586905
690,2151,134641.90456976672
691,2152,151400.10925268312
692,2153,153835.87345582247
693,2154,94226.682732051
694,2155,145259.074968511
695,2156,258095.7506289552
696,2157,230841.03972711856
697,2158,235738.16512519773
698,2159,229093.12438239064
699,2160,190057.72587648733
700,2161,272675.6676989086
701,2162,356387.32453408465
702,2163,305615.3120772564
703,2164,254013.58098498988
704,2165,186725.83224775363
705,2166,144469.93292970932
706,2167,215851.10141469678
707,2168,195974.69003267796
708,2169,207248.0818000941
709,2170,222691.10809372133
710,2171,144978.0175583365
711,2172,141796.5909513086
712,2173,168026.9154079482
713,2174,251193.43276263727
714,2175,295486.88767624134
715,2176,282321.77904378576
716,2177,256435.23488944257
717,2178,235606.23930132575
718,2179,155923.49237985793
719,2180,245041.27583342022
720,2181,220529.4661848112
721,2182,247938.46260849293
722,2183,216949.41546380846
723,2184,123031.04304166022
724,2185,126186.58733997191
725,2186,164916.17803939106
726,2187,163806.15872725984
727,2188,170552.62090652063
728,2189,289342.38790479535
729,2190,58295.15439324756
730,2191,58295.15439324756
731,2192,56500.77941161767
732,2193,94020.59921128303
733,2194,89946.98446026864
734,2195,82178.94847062626
735,2196,91271.20100986795
736,2197,108854.27737926226
737,2198,163823.3841990023
738,2199,173204.27321008896
739,2200,125369.81803205516
740,2201,144398.78433001647
741,2202,183561.8722776703
742,2203,158040.96046974696
743,2204,159603.16204883438
744,2205,118259.69979041489
745,2206,135242.16643678746
746,2207,216008.88436188595
747,2208,226796.85733609414
748,2209,193113.19397630356
749,2210,141201.95068223542
750,2211,125069.16957350587
751,2212,134930.6837034626
752,2213,89219.70660041063
753,2214,143622.318820331
754,2215,100226.599099505
755,2216,159408.3786755565
756,2217,5194.844014069531
757,2218,70215.32058073883
758,2219,74627.21661665104
759,2220,54610.13765472383
760,2221,259203.92516409862
761,2222,237091.75394937187
762,2223,270969.8326055517
763,2224,232989.77274635457
764,2225,151767.919638013
765,2226,174449.4928165744
766,2227,211321.3000954194
767,2228,264270.8783622873
768,2229,243264.91757060355
769,2230,149444.0913731046
770,2231,222611.38619390177
771,2232,196308.7351038342
772,2233,176245.72138919216
773,2234,238971.99601127324
774,2235,217323.06773048104
775,2236,269857.7333036859
776,2237,302043.4834511741
777,2238,233849.50072271517
778,2239,132083.96588864876
779,2240,173893.70176405017
780,2241,141108.34895843058
781,2242,137606.64167302218
782,2243,129476.51121327095
783,2244,93022.66752915527
784,2245,81934.31779340305
785,2246,128925.03914853046
786,2247,116124.19826020324
787,2248,109012.3817726702
788,2249,117807.6793828865
789,2250,129082.56918940367
790,2251,125106.33428054769
791,2252,195261.97943146923
792,2253,161809.08015022706
793,2254,178705.0571538182
794,2255,194517.67283407506
795,2256,195139.12198117003
796,2257,219528.14613676397
797,2258,190907.7956584876
798,2259,185632.31448317086
799,2260,161681.37882826827
800,2261,208257.26669856953
801,2262,228401.43258793396
802,2263,294688.3908912849
803,2264,363816.67056457023
804,2265,182145.87301567965
805,2266,276404.6813868787
806,2267,318936.1047677996
807,2268,340035.9788847023
808,2269,176007.7209752421
809,2270,191508.85530427727
810,2271,226846.82996121957
811,2272,213241.42400863813
812,2273,166657.329765097
813,2274,183104.70118837734
814,2275,178218.96144413901
815,2276,194170.41538770543
816,2277,194190.82171302685
817,2278,164622.1002530055
818,2279,121108.96652780799
819,2280,85436.519446705
820,2281,190594.1717389766
821,2282,190147.01503709843
822,2283,127288.66665065358
823,2284,138788.91725933691
824,2285,159943.6780769939
825,2286,115557.9621156624
826,2287,306645.0811525716
827,2288,279029.38696610276
828,2289,316769.00165368733
829,2290,359330.3798965025
830,2291,300912.0912147658
831,2292,347007.96047182404
832,2293,373289.58222919377
833,2294,352683.31752779987
834,2295,374716.3034381061
835,2296,286944.6540203013
836,2297,273263.8489777751
837,2298,307359.46050454327
838,2299,343948.24786013877
839,2300,297667.028113649
840,2301,257268.8487468015
841,2302,252362.0448667074
842,2303,265540.1985704163
843,2304,272722.77290072036
844,2305,198747.35749741015
845,2306,198747.35749741015
846,2307,194553.7200572819
847,2308,252911.88124283263
848,2309,272972.78145147
849,2310,232133.65211897856
850,2311,216670.88648732915
851,2312,176957.7859966075
852,2313,182363.49877702817
853,2314,193892.5884900079
854,2315,180138.39902709494
855,2316,200988.42129485402
856,2317,190108.922207637
857,2318,181608.23356263386
858,2319,197368.83339310694
859,2320,205907.84723002883
860,2321,261065.0095180315
861,2322,205722.79857056518
862,2323,186838.36502652615
863,2324,184894.59487465024
864,2325,229144.4517612937
865,2326,185464.44764039968
866,2327,224940.07040287345
867,2328,227181.26980160526
868,2329,193162.11797227268
869,2330,191617.40647106012
870,2331,321866.30591697665
871,2332,358126.35086115403
872,2333,308594.78211613954
873,2334,265482.2947557068
874,2335,261714.43838860258
875,2336,305442.4082160352
876,2337,217722.91133057815
877,2338,266233.66769524245
878,2339,248902.11901029292
879,2340,345212.6990693344
880,2341,222665.11971391644
881,2342,248877.39194355137
882,2343,229410.2879364395
883,2344,245194.54569856706
884,2345,272410.93324672314
885,2346,234610.55892165378
886,2347,214137.92731817113
887,2348,242800.9153731258
888,2349,160477.543381023
889,2350,264076.03866305784
890,2351,255344.76209090347
891,2352,274939.0604744882
892,2353,256963.09479698236
893,2354,151839.62648964906
894,2355,174784.07597765885
895,2356,159474.43662982667
896,2357,226129.1247702986
897,2358,196514.3967556262
898,2359,143992.3939119554
899,2360,112971.05139934341
900,2361,136415.67225938872
901,2362,261457.60187606676
902,2363,135736.3746026638
903,2364,167536.82807684038
904,2365,235462.87448031292
905,2366,216448.72024226165
906,2367,250784.15991318133
907,2368,213926.2522962289
908,2369,251354.1077147792
909,2370,176848.5151517382
910,2371,181448.88536107587
911,2372,212484.4358566492
912,2373,259035.82805863093
913,2374,285684.33779850975
914,2375,245842.12675688206
915,2376,279279.9967240598
916,2377,319316.02831899305
917,2378,156780.85092432913
918,2379,223561.96696223947
919,2380,154957.71130082663
920,2381,175452.32470421284
921,2382,212070.42695665592
922,2383,227062.4776161043
923,2384,235828.32578585437
924,2385,149636.45565512404
925,2386,138230.56318191485
926,2387,130070.21510974993
927,2388,107333.65849755332
928,2389,124663.03478795942
929,2390,134946.58904100186
930,2391,127441.9450705999
931,2392,103430.5697810743
932,2393,177197.80829062266
933,2394,144028.8036694196
934,2395,205163.82569844392
935,2396,161085.79428154835
936,2397,208861.1985110452
937,2398,121599.68485471793
938,2399,22929.975088764448
939,2400,13811.936757432763
940,2401,107354.65276779304
941,2402,120697.04139936739
942,2403,186101.1508324449
943,2404,135538.11397124897
944,2405,167240.51141206454
945,2406,137389.05023783585
946,2407,110873.29582905024
947,2408,134824.22057929728
948,2409,125156.40376242832
949,2410,200513.45317693357
950,2411,104066.02071201941
951,2412,146579.51062801736
952,2413,128443.87792044366
953,2414,132009.33299795445
954,2415,165432.19087273
955,2416,135008.28531914996
956,2417,131290.25747504877
957,2418,116854.85940200184
958,2419,122753.85497155366
959,2420,104378.55237075128
960,2421,132918.79938154807
961,2422,103120.31209117756
962,2423,92342.43182001519
963,2424,169288.4715229068
964,2425,245101.02178052138
965,2426,116150.30917390762
966,2427,110173.88832608121
967,2428,185184.5722558049
968,2429,103042.73670495744
969,2430,132143.6789348605
970,2431,120415.11573608639
971,2432,128014.53726108186
972,2433,126275.58985643112
973,2434,133339.9566987909
974,2435,145263.8936754102
975,2436,88152.32922809245
976,2437,101730.87934370548
977,2438,107023.88382915128
978,2439,118051.07074247557
979,2440,144866.74640934123
980,2441,99249.22387788049
981,2442,105851.82646656642
982,2443,116465.74313800829
983,2444,122450.29804408434
984,2445,68251.96822196292
985,2446,122590.08781857346
986,2447,213516.13924881746
987,2448,147633.68435155018
988,2449,107891.54430594645
989,2450,165300.6654374404
990,2451,125872.67058460391
991,2452,221047.97975876043
992,2453,68936.54018792068
993,2454,101836.3747931947
994,2455,110181.57951675402
995,2456,126053.02812073845
996,2457,114833.10795018054
997,2458,120494.78082167706
998,2459,92903.1214039023
999,2460,153143.4597999556
1000,2461,112629.53781830822
1001,2462,134099.3551313677
1002,2463,120036.22948282585
1003,2464,194178.34877691814
1004,2465,143980.51748157945
1005,2466,125498.11008219444
1006,2467,171349.2548498027
1007,2468,85704.08437555842
1008,2469,102205.68863675161
1009,2470,204193.1173300678
1010,2471,210267.52685451647
1011,2472,198855.790029587
1012,2473,107271.01883182931
1013,2474,87398.91278352798
1014,2475,233516.09203933948
1015,2476,116975.128014029
1016,2477,112588.3079955834
1017,2478,171752.29886190407
1018,2479,107888.3434758163
1019,2480,133472.6830043865
1020,2481,118593.57351609436
1021,2482,125467.56260129693
1022,2483,107069.70389734395
1023,2484,125211.65273705265
1024,2485,108432.89580820175
1025,2486,152186.22374573676
1026,2487,200673.8819166415
1027,2488,162576.35568401846
1028,2489,172939.86092086718
1029,2490,137766.11656025425
1030,2491,78517.26385765895
1031,2492,190864.8972931574
1032,2493,139742.9816638534
1033,2494,159917.37083467748
1034,2495,92070.60052415589
1035,2496,239455.37050012802
1036,2497,160728.0247621613
1037,2498,101074.58795228414
1038,2499,78758.74112132634
1039,2500,121763.91869547195
1040,2501,135807.7279393964
1041,2502,146672.4028432425
1042,2503,89371.90319644427
1043,2504,198101.99276339938
1044,2505,224613.1906090069
1045,2506,275678.52639290225
1046,2507,317690.333087737
1047,2508,275678.52639290225
1048,2509,245333.5023672555
1049,2510,248820.8628668331
1050,2511,207264.04434227478
1051,2512,221726.11871351535
1052,2513,218386.28509049793
1053,2514,248747.31775939022
1054,2515,150507.29828921193
1055,2516,165600.48708908306
1056,2517,131899.5871179637
1057,2518,140070.5331022907
1058,2519,226036.7176417876
1059,2520,214075.88552431972
1060,2521,211715.43280221405
1061,2522,223249.93615183816
1062,2523,123071.90823352942
1063,2524,127973.57000206062
1064,2525,130172.64810611634
1065,2526,142424.9161372264
1066,2527,113464.60070756171
1067,2528,122654.56730207498
1068,2529,130312.67594501609
1069,2530,105963.79510970134
1070,2531,239449.35221080156
1071,2532,231394.36204525363
