,Id,SalePrice
180,1641,186847.0
181,1642,217723.65
182,1643,232116.66
183,1644,226987.4
184,1645,176787.5
185,1646,150241.5
186,1647,159281.25
187,1648,138653.37
188,1649,137749.5
189,1650,124531.68
190,1651,124508.58
191,1652,91554.0
192,1653,97295.0
193,1654,158535.7
194,1655,154039.82
195,1656,153558.62
196,1657,158633.7
197,1658,151604.72
198,1659,137399.5
199,1660,148682.01
200,1661,431933.3
201,1662,386284.45
202,1663,380421.54
203,1664,446483.96
204,1665,308368.98
205,1666,326566.92
206,1667,369994.14
207,1668,321289.6
208,1669,299263.86
209,1670,333919.24
210,1671,273165.56
211,1672,482535.62
212,1673,300263.4
213,1674,258063.62
214,1675,183178.86
215,1676,187144.3
216,1677,221345.48
217,1678,450635.25
218,1679,369756.9
219,1680,317757.03
220,1681,268893.84
221,1682,295055.46
222,1683,184261.59
223,1684,168227.65
224,1685,172166.03
225,1686,167613.1
226,1687,165265.21
227,1688,186769.29
228,1689,187228.05
229,1690,185700.06
230,1691,170896.91
231,1692,263582.68
232,1693,165974.68
233,1694,184127.4
234,1695,168535.48
235,1696,270657.09
236,1697,167797.0
237,1698,349876.21
238,1699,331877.81
239,1700,235452.74
240,1701,257717.77
241,1702,265633.07
242,1703,261512.82
243,1704,311024.36
244,1705,235792.07
245,1706,473456.93
246,1707,220479.3
247,1708,227176.55
248,1709,295059.76
249,1710,233652.79
250,1711,263422.71
251,1712,232907.03
252,1713,256216.78
253,1714,222238.68
254,1715,202182.75
255,1716,192885.56
256,1717,172873.34
257,1718,133800.84
258,1719,204788.63
259,1720,263026.05
260,1721,173410.49
261,1722,124623.5
262,1723,155161.54
263,1724,219231.77
264,1725,229134.69
265,1726,184129.05
266,1727,169404.83
267,1728,188884.51
268,1729,165945.78
269,1730,153521.67
270,1731,122506.0
271,1732,134188.99
272,1733,123754.76
273,1734,131394.75
274,1735,132798.0
275,1736,116551.74
276,1737,372824.1
277,1738,209355.29
278,1739,279193.33
279,1740,178883.51
280,1741,175620.51
281,1742,171953.9
282,1743,172932.75
283,1744,330717.99
284,1745,246342.75
285,1746,264323.11
286,1747,214767.78
287,1748,208141.9
288,1749,157247.9
289,1750,149133.87
290,1751,234588.8
291,1752,123113.83
292,1753,145574.07
293,1754,221002.6
294,1755,162990.59
295,1756,123064.5
296,1757,116786.08
297,1758,140169.13
298,1759,172705.1
299,1760,160331.62
300,1761,158032.83
301,1762,170253.16
302,1763,165274.9
303,1764,115333.08
304,1765,181137.5
305,1766,172956.4
306,1767,211027.9
307,1768,134518.75
308,1769,158568.17
309,1770,138998.27
310,1771,137724.75
311,1772,141699.22
312,1773,139143.0
313,1774,129868.95
314,1775,130512.0
315,1776,117937.83
316,1777,115915.83
317,1778,125329.05
318,1779,113986.4
319,1780,177157.65
320,1781,129552.25
321,1782,95340.32
322,1783,121997.22
323,1784,95636.26
324,1785,118376.25
325,1786,157346.52
326,1787,175100.29
327,1788,59726.66
328,1789,104825.72
329,1790,80934.37
330,1791,166229.93
331,1792,156445.54
332,1793,135227.68
333,1794,143359.0
334,1795,137036.0
335,1796,115214.93
336,1797,126924.42
337,1798,122393.58
338,1799,114274.5
339,1800,121957.86
340,1801,132335.95
341,1802,162418.51
342,1803,153167.6
343,1804,141036.4
344,1805,131718.25
345,1806,118002.03
346,1807,159278.11
347,1808,124598.41
348,1809,126548.39
349,1810,151500.96
350,1811,119920.07
351,1812,124671.18
352,1813,124032.38
353,1814,96226.03
354,1815,66604.65
355,1816,103444.97
356,1817,121065.24
357,1818,135725.98
358,1819,113716.99
359,1820,64736.43
360,1821,122428.87
361,1822,154200.62
362,1823,63541.15
363,1824,137648.24
364,1825,136237.77
365,1826,99257.8
366,1827,107894.26
367,1828,140068.88
368,1829,113430.56
369,1830,147521.02
370,1831,179688.8
371,1832,113289.7
372,1833,149863.0
373,1834,130197.75
374,1835,173929.52
375,1836,132231.59
376,1837,103171.83
377,1838,140081.04
378,1839,84050.29
379,1840,161788.0
380,1841,144043.46
381,1842,87078.9
382,1843,144813.0
383,1844,134938.36
384,1845,143165.24
385,1846,146864.0
386,1847,147506.05
387,1848,59324.77
388,1849,117773.5
389,1850,126260.5
390,1851,151144.91
391,1852,128999.3
392,1853,131894.93
393,1854,169912.27
394,1855,143241.04
395,1856,217752.91
396,1857,165298.11
397,1858,137562.09
398,1859,122062.08
399,1860,149856.28
400,1861,122062.08
401,1862,281561.03
402,1863,278235.73
403,1864,278235.73
404,1865,322369.53
405,1866,323641.71
406,1867,255490.58
407,1868,309907.97
408,1869,198032.07
409,1870,259927.86
410,1871,259338.5
411,1872,170038.26
412,1873,219501.39
413,1874,140373.5
414,1875,205491.71
415,1876,193374.9
416,1877,211488.4
417,1878,218311.84
418,1879,134961.6
419,1880,138054.5
420,1881,238186.22
421,1882,259353.86
422,1883,194744.5
423,1884,219484.16
424,1885,265752.08
425,1886,296794.8
426,1887,197794.9
427,1888,285820.58
428,1889,160303.89
429,1890,134627.38
430,1891,143750.52
431,1892,113812.07
432,1893,134010.68
433,1894,131245.5
434,1895,150944.68
435,1896,126005.6
436,1897,117670.83
437,1898,107441.15
438,1899,125804.36
439,1900,142802.06
440,1901,168518.76
441,1902,127335.95
442,1903,228624.38
443,1904,132136.75
444,1905,173676.0
445,1906,151864.52
446,1907,206008.24
447,1908,115621.16
448,1909,137659.39
449,1910,129236.89
450,1911,192184.84
451,1912,277934.28
452,1913,162117.13
453,1914,75407.87
454,1915,319099.43
455,1916,76914.83
456,1917,262015.61
457,1918,137175.6
458,1919,155645.17
459,1920,160851.5
460,1921,399207.46
461,1922,336624.51
462,1923,197996.14
463,1924,233108.22
464,1925,224572.38
465,1926,377024.13
466,1927,138803.0
467,1928,161454.06
468,1929,128830.1
469,1930,119505.65
470,1931,140013.3
471,1932,144002.32
472,1933,168623.98
473,1934,180735.72
474,1935,175908.26
475,1936,189251.9
476,1937,180464.22
477,1938,167588.16
478,1939,247601.74
479,1940,200291.2
480,1941,177092.26
481,1942,189636.09
482,1943,195853.12
483,1944,310329.58
484,1945,353537.55
485,1946,158591.8
486,1947,307283.98
487,1948,170778.5
488,1949,255449.08
489,1950,181343.22
490,1951,266094.9
491,1952,250901.99
492,1953,160487.0
493,1954,213177.25
494,1955,129895.79
495,1956,285837.22
496,1957,170853.15
497,1958,319340.7
498,1959,141207.39
499,1960,115742.74
500,1961,119117.0
501,1962,93992.0
502,1963,104556.83
503,1964,112701.41
504,1965,150685.8
505,1966,147855.2
506,1967,283962.88
507,1968,379041.19
508,1969,367517.71
509,1970,426775.97
510,1971,420888.79
511,1972,353131.92
512,1973,263527.9
513,1974,315867.17
514,1975,451382.95
515,1976,274527.34
516,1977,348459.38
517,1978,351326.04
518,1979,343673.19
519,1980,193826.33
520,1981,329314.72
521,1982,236039.33
522,1983,216831.77
523,1984,169338.87
524,1985,201529.29
525,1986,218555.38
526,1987,178745.68
527,1988,179294.65
528,1989,186553.2
529,1990,215455.96
530,1991,225653.65
531,1992,212748.35
532,1993,170181.44
533,1994,256797.83
534,1995,186925.84
535,1996,243545.33
536,1997,324592.01
537,1998,352315.88
538,1999,244900.2
539,2000,299599.99
540,2001,257421.24
541,2002,237257.92
542,2003,261710.75
543,2004,271002.41
544,2005,223585.62
545,2006,225117.93
546,2007,253016.75
547,2008,212682.52
548,2009,189969.34
549,2010,187255.21
550,2011,139396.23
551,2012,179844.86
552,2013,180717.13
553,2014,189046.5
554,2015,190369.7
555,2016,192323.9
556,2017,199214.78
557,2018,121782.18
558,2019,134201.43
559,2020,126183.76
560,2021,117645.5
561,2022,185050.8
562,2023,154059.87
563,2024,220515.5
564,2025,367299.78
565,2026,179834.56
566,2027,149098.0
567,2028,154658.39
568,2029,170542.0
569,2030,281712.44
570,2031,258539.94
571,2032,276124.74
572,2033,278009.03
573,2034,161419.04
574,2035,205978.35
575,2036,192341.05
576,2037,198513.27
577,2038,316565.94
578,2039,207707.48
579,2040,399395.68
580,2041,287232.85
581,2042,205603.1
582,2043,166927.0
583,2044,175181.4
584,2045,229099.48
585,2046,135619.5
586,2047,153254.0
587,2048,132454.5
588,2049,138107.84
589,2050,175094.45
590,2051,100135.93
591,2052,131464.75
592,2053,139011.5
593,2054,79313.72
594,2055,151157.84
595,2056,128551.48
596,2057,124782.3
597,2058,219958.9
598,2059,118281.86
599,2060,158465.98
600,2061,179134.24
601,2062,132991.0
602,2063,111980.11
603,2064,137776.76
604,2065,126257.5
605,2066,173534.74
606,2067,121981.16
607,2068,138873.15
608,2069,89083.93
609,2070,111636.26
610,2071,95058.89
611,2072,146721.29
612,2073,138987.0
613,2074,182415.64
614,2075,143382.25
615,2076,125557.75
616,2077,147105.25
617,2078,127204.5
618,2079,135531.06
619,2080,117302.71
620,2081,123946.0
621,2082,131909.25
622,2083,145668.49
623,2084,114584.0
624,2085,128968.5
625,2086,124822.46
626,2087,126943.34
627,2088,114563.81
628,2089,84834.43
629,2090,134104.49
630,2091,129021.27
631,2092,140372.17
632,2093,146200.75
633,2094,139224.76
634,2095,160790.32
635,2096,89560.16
636,2097,99406.04
637,2098,154276.42
638,2099,64157.42
639,2100,110320.34
640,2101,132018.62
641,2102,146197.89
642,2103,108047.51
643,2104,124625.12
644,2105,128232.3
645,2106,80668.94
646,2107,253347.21
647,2108,120488.38
648,2109,117489.63
649,2110,127005.34
650,2111,153564.48
651,2112,140018.2
652,2113,122088.0
653,2114,114956.01
654,2115,154567.5
655,2116,111948.01
656,2117,152491.05
657,2118,117426.54
658,2119,108639.55
659,2120,105217.69
660,2121,91609.16
661,2122,97881.18
662,2123,93419.5
663,2124,192662.27
664,2125,136314.46
665,2126,159776.02
666,2127,155183.7
667,2128,126639.74
668,2129,93042.62
669,2130,150517.04
670,2131,168721.44
671,2132,121485.77
672,2133,117784.18
673,2134,120805.04
674,2135,109033.36
675,2136,86578.26
676,2137,124743.6
677,2138,139609.5
678,2139,151349.0
679,2140,135850.25
680,2141,138662.0
681,2142,129332.8
682,2143,138403.87
683,2144,117292.2
684,2145,135470.0
685,2146,149586.98
686,2147,158481.9
687,2148,123891.0
688,2149,133974.0
689,2150,227758.51
690,2151,126739.15
691,2152,180108.5
692,2153,157903.34
693,2154,117002.0
694,2155,134897.56
695,2156,224474.68
696,2157,240621.24
697,2158,223975.05
698,2159,207998.25
699,2160,171058.0
700,2161,266641.98
701,2162,459135.82
702,2163,339290.95
703,2164,261095.34
704,2165,172818.7
705,2166,145265.0
706,2167,204515.62
707,2168,209562.5
708,2169,190605.75
709,2170,220432.15
710,2171,140955.75
711,2172,142752.25
712,2173,156865.13
713,2174,244985.2
714,2175,331248.14
715,2176,318472.5
716,2177,259066.07
717,2178,226521.05
718,2179,144159.0
719,2180,193288.0
720,2181,188782.13
721,2182,226681.62
722,2183,191811.13
723,2184,136083.0
724,2185,134080.5
725,2186,146632.38
726,2187,144462.71
727,2188,154294.1
728,2189,183372.77
729,2190,90028.08
730,2191,92207.08
731,2192,104997.0
732,2193,96345.75
733,2194,104189.25
734,2195,114260.5
735,2196,106106.17
736,2197,110328.81
737,2198,149749.35
738,2199,158402.99
739,2200,129445.25
740,2201,132028.68
741,2202,187134.47
742,2203,157200.47
743,2204,165306.74
744,2205,109603.91
745,2206,133483.05
746,2207,226343.19
747,2208,235194.25
748,2209,190421.22
749,2210,121819.82
750,2211,114585.0
751,2212,111245.82
752,2213,107992.97
753,2214,144526.93
754,2215,102704.68
755,2216,143853.23
756,2217,83077.76
757,2218,99287.3
758,2219,84085.0
759,2220,72070.04
760,2221,319069.43
761,2222,249779.63
762,2223,249870.91
763,2224,213783.2
764,2225,138470.99
765,2226,185633.8
766,2227,196172.57
767,2228,271865.16
768,2229,246665.85
769,2230,155258.79
770,2231,214499.79
771,2232,182330.72
772,2233,172521.97
773,2234,251428.62
774,2235,199640.0
775,2236,288089.14
776,2237,356041.85
777,2238,202161.3
778,2239,126880.25
779,2240,164678.59
780,2241,148477.75
781,2242,135420.37
782,2243,137370.7
783,2244,100960.5
784,2245,92880.5
785,2246,139327.5
786,2247,100700.11
787,2248,124088.0
788,2249,127861.5
789,2250,135897.0
790,2251,116559.28
791,2252,184869.9
792,2253,154233.87
793,2254,179055.38
794,2255,192850.9
795,2256,178961.6
796,2257,200156.58
797,2258,174355.7
798,2259,178594.72
799,2260,145292.65
800,2261,187638.12
801,2262,211064.58
802,2263,333725.15
803,2264,424016.37
804,2265,174114.04
805,2266,285745.35
806,2267,363526.28
807,2268,365092.97
808,2269,164234.71
809,2270,181318.55
810,2271,250369.7
811,2272,198549.23
812,2273,160667.56
813,2274,174384.67
814,2275,165490.12
815,2276,161624.4
816,2277,185828.7
817,2278,161473.03
818,2279,119263.0
819,2280,121201.9
820,2281,176350.27
821,2282,173601.11
822,2283,96055.02
823,2284,106999.03
824,2285,141019.99
825,2286,131220.5
826,2287,328986.83
827,2288,263260.65
828,2289,380513.12
829,2290,418111.47
830,2291,310558.64
831,2292,397265.37
832,2293,444232.95
833,2294,378441.69
834,2295,427781.29
835,2296,297114.4
836,2297,301178.44
837,2298,312210.44
838,2299,367857.3
839,2300,330621.36
840,2301,264511.77
841,2302,231851.3
842,2303,254084.23
843,2304,260935.15
844,2305,181421.74
845,2306,181307.11
846,2307,184779.35
847,2308,229448.05
848,2309,282035.24
849,2310,215606.09
850,2311,192409.03
851,2312,174906.49
852,2313,173497.66
853,2314,173478.99
854,2315,171859.88
855,2316,178718.17
856,2317,175941.43
857,2318,170222.49
858,2319,175671.39
859,2320,181356.59
860,2321,258068.2
861,2322,166669.61
862,2323,181933.35
863,2324,170001.71
864,2325,221789.94
865,2326,164334.71
866,2327,207087.43
867,2328,215830.36
868,2329,183106.3
869,2330,178284.82
870,2331,333959.22
871,2332,393990.37
872,2333,329382.0
873,2334,257893.68
874,2335,245812.03
875,2336,334852.28
876,2337,200072.36
877,2338,283450.2
878,2339,245526.32
879,2340,377610.29
880,2341,225182.37
881,2342,253896.92
882,2343,220780.3
883,2344,234908.95
884,2345,257444.91
885,2346,223120.94
886,2347,194861.59
887,2348,231705.5
888,2349,159476.0
889,2350,277835.53
890,2351,253224.34
891,2352,250052.55
892,2353,213807.19
893,2354,129905.55
894,2355,156123.0
895,2356,148451.5
896,2357,194830.32
897,2358,197348.3
898,2359,125878.0
899,2360,119738.97
900,2361,137984.37
901,2362,268226.82
902,2363,138439.5
903,2364,150853.5
904,2365,226230.03
905,2366,190946.03
906,2367,227549.2
907,2368,201824.15
908,2369,226827.5
909,2370,169445.22
910,2371,173637.3
911,2372,191250.87
912,2373,261742.25
913,2374,299735.41
914,2375,256118.24
915,2376,263462.38
916,2377,330565.02
917,2378,135018.5
918,2379,197480.04
919,2380,144862.0
920,2381,160262.32
921,2382,186859.47
922,2383,221564.73
923,2384,240490.91
924,2385,148672.5
925,2386,133475.0
926,2387,133543.0
927,2388,105734.0
928,2389,129082.58
929,2390,134766.5
930,2391,133021.33
931,2392,114319.29
932,2393,161695.61
933,2394,140487.0
934,2395,199689.44
935,2396,146005.4
936,2397,202372.5
937,2398,120034.19
938,2399,60654.33
939,2400,56861.77
940,2401,118313.0
941,2402,131344.75
942,2403,132183.73
943,2404,142149.72
944,2405,157035.5
945,2406,136742.5
946,2407,127110.09
947,2408,135879.0
948,2409,130320.75
949,2410,173468.24
950,2411,122916.08
951,2412,148518.5
952,2413,134433.25
953,2414,137383.71
954,2415,131206.1
955,2416,131197.25
956,2417,128959.0
957,2418,123125.08
958,2419,131240.94
959,2420,125262.0
960,2421,148732.5
961,2422,122969.26
962,2423,131605.01
963,2424,151230.0
964,2425,171100.18
965,2426,129395.75
966,2427,131555.63
967,2428,165609.6
968,2429,116394.56
969,2430,133534.0
970,2431,113557.44
971,2432,130681.75
972,2433,140663.0
973,2434,144386.0
974,2435,153167.9
975,2436,107825.0
976,2437,107403.47
977,2438,123084.66
978,2439,114457.1
979,2440,125578.76
980,2441,111268.85
981,2442,105604.8
982,2443,114063.56
983,2444,123750.1
984,2445,95832.26
985,2446,130936.39
986,2447,223469.48
987,2448,146823.03
988,2449,110253.05
989,2450,167369.04
990,2451,130224.49
991,2452,218693.84
992,2453,97358.16
993,2454,122022.54
994,2455,119093.0
995,2456,141995.18
996,2457,118478.41
997,2458,111740.82
998,2459,111464.32
999,2460,144310.2
1000,2461,120549.2
1001,2462,139163.09
1002,2463,119200.5
1003,2464,169048.25
1004,2465,133272.3
1005,2466,116361.57
1006,2467,153610.82
1007,2468,92488.87
1008,2469,86549.0
1009,2470,188374.14
1010,2471,220035.64
1011,2472,187424.44
1012,2473,119685.29
1013,2474,105171.2
1014,2475,238239.8
1015,2476,121115.0
1016,2477,132085.0
1017,2478,168090.7
1018,2479,117830.09
1019,2480,135155.83
1020,2481,117749.84
1021,2482,135316.6
1022,2483,119255.92
1023,2484,119837.5
1024,2485,123153.66
1025,2486,151012.5
1026,2487,176125.3
1027,2488,150666.97
1028,2489,150775.31
1029,2490,144323.25
1030,2491,98271.43
1031,2492,179285.6
1032,2493,136542.27
1033,2494,171428.5
1034,2495,110478.86
1035,2496,225699.63
1036,2497,148814.71
1037,2498,116968.33
1038,2499,98554.58
1039,2500,130533.05
1040,2501,134138.25
1041,2502,152002.84
1042,2503,109288.22
1043,2504,194343.46
1044,2505,211523.36
1045,2506,264511.38
1046,2507,333473.69
1047,2508,263928.83
1048,2509,224952.8
1049,2510,241172.63
1050,2511,187905.61
1051,2512,219748.11
1052,2513,216246.2
1053,2514,241159.08
1054,2515,148391.33
1055,2516,156228.82
1056,2517,134825.5
1057,2518,144342.25
1058,2519,226124.45
1059,2520,206364.4
1060,2521,191763.85
1061,2522,221786.67
1062,2523,133442.5
1063,2524,138034.5
1064,2525,144471.5
1065,2526,137720.59
1066,2527,110307.11
1067,2528,129476.14
1068,2529,134332.6
1069,2530,116884.0
1070,2531,258216.18
1071,2532,231242.59
1072,2533,194527.0
1073,2534,248420.09
1074,2535,310662.76
1075,2536,230646.37
1076,2537,229292.04
1077,2538,184940.51
1078,2539,191248.12
1079,2540,178268.81
1080,2541,178369.33
1081,2542,157493.38
1082,2543,131083.03
1083,2544,139430.75
1084,2545,135322.25
1085,2546,139966.15
1086,2547,140185.5
1087,2548,146689.18
1088,2549,161219.31
1089,2550,336511.9
1090,2551,142464.04
1091,2552,118993.82
1092,2553,85361.08
1093,2554,122791.55
1094,2555,106722.76
1095,2556,103245.32
1096,2557,121397.5
1097,2558,159106.73
1098,2559,137572.86
1099,2560,126503.83
1100,2561,137531.89
1101,2562,136569.92
1102,2563,142589.6
1103,2564,166321.25
1104,2565,126645.68
1105,2566,135602.21
1106,2567,131427.04
1107,2568,182511.34
1108,2569,187474.4
1109,2570,121546.82
1110,2571,166358.85
1111,2572,192340.02
1112,2573,241283.49
1113,2574,289969.37
1114,2575,128014.82
1115,2576,134903.83
1116,2577,169570.11
1117,2578,99439.0
1118,2579,75107.66
1119,2580,134240.0
1120,2581,138296.21
1121,2582,114047.21
1122,2583,268938.63
1123,2584,154715.21
1124,2585,176243.33
1125,2586,209451.84
1126,2587,210859.94
1127,2588,147895.12
1128,2589,146009.6
1129,2590,227217.72
1130,2591,219755.0
1131,2592,230156.59
1132,2593,246344.0
1133,2594,176761.82
1134,2595,208501.98
1135,2596,328271.15
1136,2597,183515.4
1137,2598,264661.76
1138,2599,308147.84
1139,2600,149338.1
1140,2601,129261.6
1141,2602,88283.0
1142,2603,89225.11
1143,2604,84075.0
1144,2605,84108.93
1145,2606,143826.2
1146,2607,168146.99
1147,2608,200308.4
1148,2609,168137.71
1149,2610,114109.0
1150,2611,155993.0
1151,2612,151203.76
1152,2613,128782.0
1153,2614,126317.66
1154,2615,149853.25
1155,2616,136461.0
1156,2617,170877.5
1157,2618,190858.1
1158,2619,227913.99
1159,2620,187371.9
1160,2621,184412.72
1161,2622,185733.32
1162,2623,250098.13
1163,2624,267791.33
1164,2625,316370.7
1165,2626,162297.01
1166,2627,188278.56
1167,2628,391434.56
1168,2629,547190.59
1169,2630,324140.7
1170,2631,450538.43
1171,2632,398271.28
1172,2633,307834.99
1173,2634,377234.64
1174,2635,147892.9
1175,2636,192351.01
1176,2637,158767.28
1177,2638,259430.51
1178,2639,182999.1
1179,2640,148342.82
1180,2641,107324.7
1181,2642,191705.18
1182,2643,106606.7
1183,2644,130316.4
1184,2645,99103.0
1185,2646,89908.0
1186,2647,96339.0
1187,2648,133176.5
1188,2649,140240.04
1189,2650,140627.54
1190,2651,153327.42
1191,2652,440332.98
1192,2653,256471.58
1193,2654,248017.21
1194,2655,346103.62
1195,2656,310069.22
1196,2657,325231.11
1197,2658,272475.84
1198,2659,295186.49
1199,2660,318954.34
1200,2661,316039.48
1201,2662,331996.5
1202,2663,282241.13
1203,2664,279197.86
1204,2665,308405.91
1205,2666,282834.16
1206,2667,168511.03
1207,2668,176191.22
1208,2669,174532.46
1209,2670,286170.75
1210,2671,177048.21
1211,2672,181980.67
1212,2673,197715.25
1213,2674,199357.74
1214,2675,166095.9
1215,2676,184851.74
1216,2677,203981.4
1217,2678,265832.27
1218,2679,284240.6
1219,2680,279209.6
1220,2681,396557.47
1221,2682,332622.21
1222,2683,511141.42
1223,2684,305007.18
1224,2685,339912.94
1225,2686,261688.67
1226,2687,319661.98
1227,2688,238649.33
1228,2689,218343.82
1229,2690,484842.47
1230,2691,184779.4
1231,2692,129219.79
1232,2693,190781.32
1233,2694,128846.65
1234,2695,186932.4
1235,2696,185477.92
1236,2697,189639.9
1237,2698,198569.0
1238,2699,174254.37
1239,2700,164408.32
1240,2701,150873.06
1241,2702,113556.8
1242,2703,136251.9
1243,2704,143369.0
1244,2705,127760.33
1245,2706,118750.42
1246,2707,124321.87
1247,2708,137251.09
1248,2709,118810.0
1249,2710,126758.5
1250,2711,280091.94
1251,2712,359325.45
1252,2713,170275.06
1253,2714,149499.24
1254,2715,174278.12
1255,2716,152253.25
1256,2717,181134.51
1257,2718,240942.63
1258,2719,154336.87
1259,2720,160580.38
1260,2721,139541.5
1261,2722,158986.39
1262,2723,147762.02
1263,2724,128853.5
1264,2725,133490.5
1265,2726,141802.5
1266,2727,162990.96
1267,2728,167072.1
1268,2729,156028.3
1269,2730,144526.5
1270,2731,118353.0
1271,2732,119468.21
1272,2733,163210.0
1273,2734,146047.47
1274,2735,129916.75
1275,2736,142379.98
1276,2737,124116.5
1277,2738,131850.05
1278,2739,156994.0
1279,2740,129737.5
1280,2741,143556.0
1281,2742,146329.15
1282,2743,146852.5
1283,2744,141783.5
1284,2745,136913.25
1285,2746,130360.59
1286,2747,157483.72
1287,2748,124589.86
1288,2749,130688.08
1289,2750,131429.05
1290,2751,129039.5
1291,2752,226653.61
1292,2753,154135.66
1293,2754,198366.9
1294,2755,127167.3
1295,2756,91293.19
1296,2757,73417.49
1297,2758,76599.33
1298,2759,157803.7
1299,2760,141933.74
1300,2761,136377.5
1301,2762,144020.65
1302,2763,198081.6
1303,2764,161609.45
1304,2765,267883.28
1305,2766,146664.98
1306,2767,90680.11
1307,2768,128686.7
1308,2769,116267.93
1309,2770,156981.35
1310,2771,120835.83
1311,2772,120722.75
1312,2773,153460.96
1313,2774,139997.2
1314,2775,142055.28
1315,2776,155194.74
1316,2777,151057.85
1317,2778,130060.47
1318,2779,124891.39
1319,2780,115991.82
1320,2781,102440.48
1321,2782,90772.91
1322,2783,107843.09
1323,2784,130932.1
1324,2785,142162.99
1325,2786,65104.27
1326,2787,121274.83
1327,2788,77360.54
1328,2789,235144.13
1329,2790,102780.62
1330,2791,118958.99
1331,2792,81636.0
1332,2793,160972.87
1333,2794,103534.5
1334,2795,119305.03
1335,2796,99470.26
1336,2797,200805.79
1337,2798,125187.35
1338,2799,123884.72
1339,2800,80078.47
1340,2801,111533.55
1341,2802,142510.84
1342,2803,156456.1
1343,2804,146047.96
1344,2805,104897.43
1345,2806,82857.04
1346,2807,152511.14
1347,2808,146405.0
1348,2809,133176.5
1349,2810,136318.25
1350,2811,162802.45
1351,2812,144828.6
1352,2813,140009.0
1353,2814,156468.0
1354,2815,111495.5
1355,2816,243392.43
1356,2817,132740.71
1357,2818,132520.0
1358,2819,165688.42
1359,2820,131283.29
1360,2821,113401.69
