id,target
2293,1
2295,0
2302,1
2305,1
2310,1
2313,1
2316,1
2320,0
2322,0
2323,0
2326,0
2328,0
2331,1
2335,0
2338,0
2343,1
2344,0
2345,1
2353,1
2355,1
2357,0
2360,1
2365,0
2369,0
2371,0
2378,1
2380,1
2381,1
2383,0
2384,0
2392,0
2393,0
2401,0
2403,0
2404,0
2405,1
2407,0
2411,0
2424,0
2426,1
2431,1
2433,1
2434,0
2436,0
2439,0
2444,0
2447,0
2448,0
2449,1
2450,0
2461,0
2469,0
2472,0
2473,0
2474,1
2477,1
2481,0
2484,1
2495,1
2503,1
2509,1
2511,0
2518,0
2522,1
2525,0
2526,0
2529,1
2533,1
2549,0
2551,1
2558,1
2562,1
2563,1
2567,0
2574,0
2577,1
2578,1
2580,1
2581,0
2583,0
2584,1
2586,0
2589,0
2595,1
2596,0
2600,1
2601,0
2607,1
2610,0
2613,0
2615,0
2618,1
2620,0
2623,0
2626,0
2630,0
2634,0
2636,0
2638,1
2639,0
2646,1
2650,1
2652,1
2653,0
2654,1
2662,1
2665,0
2669,0
2674,0
2678,1
2681,0
2685,0
2686,0
2690,0
2697,1
2699,1
2704,1
2705,0
2710,0
2712,1
2713,1
2716,1
2717,1
2718,1
2721,0
2722,0
2735,0
2737,0
2738,0
2742,0
2745,1
2746,1
2747,1
2750,0
2751,0
2754,0
2762,1
2764,0
2772,0
2775,0
2776,1
2779,1
2781,0
2789,1
2790,1
2791,1
2798,1
2800,0
2804,0
2805,0
2806,0
2809,0
2810,1
2812,0
2814,0
2816,0
2818,0
2823,0
2824,1
2834,0
2837,1
2840,1
2845,0
2847,0
2848,0
2850,0
2859,0
2862,0
2868,1
2874,1
2876,1
2892,0
2894,0
2897,0
2901,0
2903,0
2904,1
2906,0
2914,1
2918,0
2919,0
2923,0
2926,0
2928,1
2930,1
2938,0
2940,1
2949,1
2951,0
2958,0
2961,0
2962,0
2964,0
2966,1
2967,1
2968,0
2972,0
2977,0
2978,0
2979,0
2981,0
2985,0
2986,0
2989,1
2994,0
2996,0
2997,1
2999,0
3002,0
3007,0
3008,1
3017,1
3020,1
3024,0
3028,0
3031,1
3032,0
3033,0
3035,0
3040,1
3041,1
3046,0
3050,1
3063,1
3065,0
3067,0
3069,1
3076,0
3078,1
3081,0
3087,1
3088,1
3094,0
3096,1
3098,1
3103,1
3110,1
3113,0
3121,1
3127,1
3128,1
3129,1
3135,0
3143,1
3146,0
3148,0
3149,0
3151,0
3156,0
3160,1
3164,0
3169,0
3178,1
3187,0
3194,0
3202,1
3203,0
3204,0
3206,0
3207,0
3208,0
3209,1
3213,0
3214,0
3215,0
3220,1
3223,1
3224,1
3226,1
3228,1
3230,1
3232,0
3233,0
3234,0
3238,0
3246,1
3247,0
3250,0
3251,0
3254,1
3257,1
3258,1
3261,1
3267,0
3268,0
3269,1
3271,1
3272,0
3273,0
3279,0
3290,1
3291,1
3293,0
3294,0
3298,0
3305,0
3306,1
3307,0
3310,1
3313,0
3314,0
3315,0
3316,0
3321,1
3325,1
3326,1
3327,1
3330,1
3331,0
3332,0
3333,0
3343,1
3344,0
3348,1
3349,0
3350,0
3352,0
3353,0
3354,0
3358,1
3360,1
3366,1
3371,1
3374,1
3375,1
3378,1
3382,0
3384,0
3385,1
3386,1
3392,0
3399,0
3407,1
3409,0
3416,0
3420,0
3422,1
3424,1
3426,1
3427,1
3434,0
3438,0
3441,1
3442,0
3443,0
3444,1
3449,0
3453,0
3454,0
3456,1
3457,0
3458,0
3461,1
3467,0
3479,1
3488,0
3491,1
3496,0
3502,1
3507,1
3511,1
3515,0
3516,1
3538,1
3539,0
3541,0
3545,1
3546,1
3547,1
3551,1
3553,0
3556,0
3558,1
3559,0
3561,1
3562,0
3563,1
3564,1
3571,1
3574,0
3576,0
3577,1
3579,0
3580,0
3586,1
3590,0
3599,1
3600,0
3601,0
3605,0
3606,0
3612,1
3614,0
3615,0
3616,0
3620,1
3622,0
3624,0
3630,1
3644,0
3649,0
3651,0
3654,1
3665,0
3668,0
3671,1
3672,0
3673,0
3677,1
3678,0
3687,0
3688,0
3693,0
3698,0
3699,1
3701,0
3703,1
3706,0
3707,1
3709,1
3711,1
3714,1
3716,1
3720,0
3728,0
3731,1
3732,1
3733,0
3734,1
3740,1
3746,1
3749,1
3751,0
3755,0
3757,1
3762,1
3767,0
3769,0
3779,0
3781,0
3782,1
3783,0
3784,0
3790,1
3791,1
3792,0
3794,0
3799,0
3801,0
3804,0
3808,1
3809,0
3811,1
3813,1
3817,0
3818,1
3823,0
3843,0
3844,0
3846,0
3847,1
3852,0
3854,0
3856,1
3863,1
3865,1
3867,0
3871,0
3872,1
3878,0
3880,0
3881,1
3882,0
3883,0
3884,0
3885,0
3886,1
3890,0
3891,0
3898,0
3902,0
3909,0
3910,0
3912,0
3915,0
3918,1
3920,1
3925,1
3928,1
3929,0
3930,0
3931,0
3934,1
3939,1
3941,1
3942,1
3943,1
3946,0
3963,0
3965,1
3966,0
3971,1
3972,1
3974,1
3976,0
3978,0
3981,1
3985,0
3986,1
3987,0
3988,0
3991,1
3999,1
4001,0
4002,0
4004,0
4007,1
4009,1
4013,1
4015,0
4016,0
4023,0
4031,0
4035,0
4036,1
4037,0
4040,0
4048,1
4053,0
4056,0
4059,1
4066,0
4067,1
4069,1
4070,1
4071,0
4073,1
4074,0
4075,1
4082,0
4090,1
4099,0
4102,0
4106,0
4109,0
4110,1
4115,0
4118,1
4120,0
4125,1
4126,0
4130,0
4134,1
4136,0
4137,1
4144,1
4148,0
4151,0
4155,1
4162,0
4165,1
4169,0
4174,1
4179,1
4185,1
4186,1
4187,1
4188,1
4190,0
4192,1
4193,1
4194,1
4195,0
4196,0
4207,0
4208,1
4215,0
4217,1
4222,0
4223,0
4226,1
4228,0
4229,1
4231,1
4234,0
4236,0
4249,1
4254,1
4258,0
4259,1
4263,0
4267,1
4277,1
4278,0
4280,0
4283,0
4285,0
4286,1
4287,1
4290,1
4291,1
4294,0
4302,0
4308,1
4310,1
4311,0
4315,0
4316,1
4319,0
4331,0
4338,1
4339,0
4340,1
4344,0
4346,1
4347,0
4360,0
4364,1
4367,0
4369,1
4370,1
4371,0
4380,1
4386,1
4389,1
4390,0
4394,1
4399,0
4400,1
4404,0
4409,1
4414,0
4417,0
4418,0
4419,0
4420,0
4422,1
4429,0
4431,0
4433,1
4434,0
4439,0
4443,1
4446,1
4447,1
4453,1
4460,0
4461,0
4462,1
4467,0
4469,0
4473,1
4474,0
4475,1
4477,0
4481,0
4483,1
4484,1
4485,0
4495,0
4497,1
4500,0
4501,0
4502,1
4505,1
4506,0
4510,1
4512,1
4513,0
4532,0
4535,0
4536,0
4540,1
4545,1
4552,0
4554,0
4555,1
4558,0
4559,0
4560,0
4566,0
4570,0
4572,0
4574,0
4581,1
4583,0
4586,0
4591,1
4594,0
4603,0
4605,0
4612,0
4613,1
4615,0
4618,0
4621,1
4623,0
4626,1
4629,1
4633,0
4636,1
4638,0
4640,1
4643,0
4645,1
4647,1
4648,0
4651,1
4652,0
4653,1
4654,1
4660,1
4662,1
4663,0
4665,1
4668,1
4676,1
4683,1
4685,0
4686,1
4701,1
4718,0
4721,0
4727,0
4728,0
4733,1
4741,1
4743,0
4746,0
4751,0
4756,0
4761,1
4763,1
4764,1
4767,1
4772,1
4776,1
4780,0
4781,0
4792,0
4796,0
4801,1
4804,0
4805,0
4806,1
4811,1
4815,0
4816,0
4817,0
4818,1
4822,1
4824,0
4827,0
4837,0
4838,0
4839,1
4841,1
4851,1
4855,0
4861,0
4862,0
4863,0
4865,0
4871,0
4873,1
4880,0
4885,1
4886,0
4902,0
4904,0
4907,0
4916,1
4921,0
4925,1
4927,0
4928,0
4930,1
4932,0
4933,0
4937,0
4939,0
4941,1
4942,1
4947,0
4949,0
4950,1
4956,0
4960,1
4963,0
4965,1
4976,0
4977,1
4987,1
4991,0
4994,1
4999,1
5003,0
5006,0
5009,1
5011,0
5012,1
5014,1
5020,0
5021,0
5023,1
5026,1
5030,0
5031,1
5036,0
5042,1
5045,1
5048,0
5051,1
5053,0
5054,0
5057,0
5058,0
5066,0
5070,0
5077,1
5081,0
5084,0
5086,0
5090,0
5091,0
5093,0
5100,1
5108,0
5111,1
5112,1
5118,0
5121,1
5123,0
5129,0
5133,0
5143,1
5147,0
5151,0
5156,0
5158,1
5161,0
5163,0
5167,1
5173,0
5205,1
5214,1
5215,0
5216,1
5217,0
5225,0
5237,1
5239,0
5240,0
5241,1
5246,0
5250,0
5253,0
5258,0
5261,1
5268,0
5275,0
5277,0
5279,0
5288,0
5289,0
5294,1
5303,0
5307,0
5311,0
5312,0
5314,0
5318,1
5327,0
5329,0
5333,0
5334,1
5340,1
5348,0
5358,1
5360,0
5361,0
5363,0
5364,0
5369,0
5370,0
5374,0
5376,1
5388,0
5390,1
5393,0
5394,1
5395,1
5398,1
5399,0
5401,1
5402,1
5405,0
5414,1
5415,0
5419,1
5421,0
5422,1
5424,0
5427,1
5429,0
5431,0
5433,0
5434,0
5435,1
5436,0
5438,0
5440,1
5441,0
5447,0
5451,0
5453,0
5456,0
5457,1
5463,1
5464,0
5470,0
5472,1
5474,0
5478,0
5483,0
5490,1
5500,1
5504,1
5508,1
5511,0
5512,1
5513,1
5516,1
5523,0
5527,0
5530,1
5533,0
5536,0
5537,0
5542,1
5543,0
5546,0
5549,0
5550,0
5551,0
5562,1
5566,1
5568,1
5571,1
5572,1
5574,1
5583,0
5585,1
5591,1
5596,0
5597,1
5601,0
5606,0
5607,0
5610,1
5615,1
5616,0
5623,1
5630,0
5636,0
5637,1
5639,1
5640,0
5643,0
5648,1
5649,0
5660,1
5666,1
5667,0
5678,1
5679,1
5681,0
5682,0
5691,0
5696,0
5697,0
5700,1
5701,1
5702,1
5708,1
5709,0
5718,1
5723,1
5725,1
5728,0
5731,1
5735,0
5737,0
5738,1
5742,1
5747,1
5749,0
5750,0
5755,1
5756,0
5761,0
5762,0
5767,0
5768,0
5770,0
5773,0
5774,0
5779,1
5782,0
5785,1
5786,1
5787,1
5788,0
5796,1
5802,0
5806,0
5809,1
5810,1
5811,0
5813,0
5820,1
5823,0
5830,0
5831,0
5838,0
5839,0
5844,0
5846,0
5851,0
5852,1
5857,1
5859,0
5860,1
5862,1
5865,1
5866,0
5871,0
5872,0
5877,0
5878,1
5879,0
5880,0
5895,0
5897,0
5910,0
5914,1
5915,1
5917,1
5924,0
5926,1
5931,1
5936,1
5940,0
5941,0
5945,0
5946,0
5948,0
5951,0
5967,0
5968,0
5969,1
5970,0
5971,1
5973,1
5976,1
5977,1
5984,0
5986,0
5993,0
5994,0
6005,0
6006,1
6008,0
6010,0
6011,0
6014,1
6016,1
6018,0
6021,0
6025,1
6028,1
6029,1
6035,0
6040,0
6042,0
6044,1
6046,0
6052,0
6054,0
6062,0
6063,0
6067,0
6068,0
6077,0
6079,1
6080,0
6081,1
6082,1
6089,0
6095,0
6101,0
6107,1
6114,0
6117,1
6121,0
6122,1
6124,1
6129,0
6131,1
6136,1
6139,0
6142,0
6143,0
6144,1
6149,0
6155,0
6157,0
6158,1
6161,1
6168,1
6172,0
6176,1
6177,0
6179,1
6180,0
6182,0
6186,0
6189,1
6190,0
6194,1
6204,1
6205,0
6209,0
6210,1
6212,0
6214,0
6221,0
6225,0
6228,1
6229,1
6231,1
6235,1
6236,0
6237,0
6238,0
6239,0
6242,1
6249,1
6250,0
6251,1
6252,0
6260,0
6264,0
6266,0
6270,1
6275,1
6279,0
6280,0
6284,1
6285,1
6286,1
6287,1
6288,0
6289,0
6290,0
6291,0
6295,0
6298,1
6307,0
6308,0
6309,0
6313,1
6316,1
6319,1
6321,0
6324,1
6327,1
6333,1
6351,1
6352,0
6353,0
6357,0
6359,0
6360,0
6364,0
6367,0
6368,0
6377,0
6378,0
6379,1
6381,0
6390,1
6401,0
6408,1
6409,0
6411,0
6419,0
6424,0
6426,0
6428,1
6431,0
6432,0
6433,1
6435,0
6437,0
6439,1
6442,1
6444,1
6447,1
6456,0
6457,0
6460,0
6468,1
6471,0
6475,0
6476,0
6479,1
6483,1
6487,1
6488,0
6489,0
6496,0
6498,1
6502,0
6503,0
6507,0
6508,0
6509,0
6517,0
6521,0
6522,1
6524,0
6526,1
6531,0
6533,1
6538,0
6539,1
6544,1
6557,0
6558,1
6562,0
6563,1
6564,1
6574,0
6578,0
6581,0
6584,0
6587,1
6589,0
6590,0
6592,0
6595,0
6599,0
6600,0
6606,1
6609,0
6612,0
6615,0
6618,0
6620,1
6623,0
6633,0
6639,1
6640,1
6641,1
6645,1
6650,1
6651,0
6652,1
6657,0
6659,0
6666,1
6671,0
6673,0
6674,1
6677,1
6680,1
6684,1
6685,1
6691,1
6692,0
6696,0
6698,1
6704,1
6705,1
6710,0
6713,0
6715,0
6717,1
6718,1
6720,0
6728,1
6732,0
6733,0
6739,1
6740,1
6741,0
6743,0
6747,0
6750,1
6752,1
6753,1
6755,1
6761,0
6763,1
6768,0
6770,1
6771,0
6777,1
6778,0
6780,0
6782,0
6786,0
6791,0
6797,0
6798,1
6803,0
6805,1
6812,0
6816,1
6818,0
6822,1
6825,0
6826,0
6827,0
6829,0
6831,1
6836,1
6838,1
6840,0
6842,0
6846,1
6851,1
6853,0
6856,0
6859,0
6865,0
6866,0
6868,0
6869,1
6871,1
6873,1
6886,1
6887,1
6888,0
6889,1
6891,1
6894,0
6895,1
6899,0
6901,0
6902,0
6904,1
6906,1
6922,1
6923,0
6924,0
6927,0
6934,0
6938,1
6941,0
6942,1
6944,0
6947,0
6952,0
6957,0
6958,0
6964,1
6968,0
6969,0
6976,1
6982,0
6986,1
6987,0
6989,0
6991,0
6993,0
6995,0
6997,0
7000,0
7003,0
7004,1
7007,0
7011,0
7014,0
7016,1
7017,0
7020,0
7022,0
7028,1
7033,1
7034,0
7035,0
7038,0
7040,1
7041,1
7042,1
7045,1
7049,0
7055,1
7057,1
7062,0
7064,0
7066,1
7067,0
7072,0
7079,0
7082,0
7083,0
7084,0
7085,0
7087,0
7090,0
7094,0
7096,0
7099,0
7100,0
7101,0
7102,0
7103,1
7107,0
7110,1
7113,0
7117,1
7119,0
7123,1
7127,0
7133,0
7139,0
7143,0
7145,1
7151,0
7152,0
7153,0
7156,1
7162,1
7170,1
7172,0
7177,1
7181,1
7182,1
7189,1
7190,1
7200,1
7207,0
7209,1
7212,0
7216,0
7217,0
7219,0
7220,0
7222,0
7225,0
7233,0
7237,0
7238,0
7239,1
7240,0
7243,1
7245,1
7246,0
7249,0
7257,1
7258,0
7259,0
7262,0
7263,1
7269,1
7271,1
7273,1
7276,1
7279,0
7282,0
7284,1
7293,1
7298,1
7303,0
7304,0
7305,0
7308,1
7313,0
7314,1
7321,1
7322,1
7327,1
7333,1
7336,1
7339,1
7341,0
7346,0
7347,0
7349,1
7351,0
7353,0
7363,0
7364,0
7368,0
7370,0
7375,0
7376,0
7379,1
7382,1
7384,1
7385,0
7387,0
7388,1
7389,0
7394,1
7396,0
7398,0
7399,0
7401,1
7404,0
7406,0
7409,0
7411,1
7417,0
7420,1
7422,0
7423,0
7427,1
7429,0
7432,1
7435,1
7436,1
7440,1
7441,0
7445,0
7448,0
7449,0
7450,0
7454,1
7455,0
7460,0
7462,0
7464,0
7466,0
7468,1
7469,1
7471,0
7472,0
7483,0
7484,0
7485,0
7486,1
7487,1
7489,1
7492,0
7495,0
7499,0
7500,1
7506,1
7508,0
7509,1
7511,0
7516,0
7524,0
7538,1
7539,0
7541,0
7546,0
7549,0
7562,1
7564,1
7567,1
7572,0
7574,1
7575,1
7586,1
7592,1
7596,1
7597,1
7599,1
7606,1
7615,0
7618,1
7620,0
7624,0
7625,1
7629,0
7632,0
7636,1
7637,1
7646,1
7655,0
7658,0
7660,0
7664,0
7665,1
7666,1
7667,0
7673,0
7676,0
7682,0
7684,0
7690,1
7697,1
7700,0
7704,0
7705,1
7706,0
7708,0
7709,1
7710,0
7713,1
7716,0
7726,1
7729,0
7730,0
7732,0
7734,0
7740,0
7741,1
7745,0
7757,0
7762,0
7770,0
7776,0
7777,0
7778,0
7779,0
7782,0
7786,1
7791,1
7792,0
7794,1
7795,1
7796,0
7798,0
7805,1
7806,0
7808,1
7811,1
7814,0
7819,0
7820,0
7825,0
7829,1
7834,0
7836,0
7838,0
7841,0
7845,0
7846,1
7853,0
7856,0
7858,1
7859,0
7866,0
7875,0
7879,0
7884,0
7886,1
7890,0
7892,0
7896,1
7899,1
7900,1
7901,1
7904,1
7911,1
7917,1
7919,0
7920,0
7921,1
7922,0
7925,0
7927,0
7928,0
7931,0
7942,1
7946,0
7947,0
7948,0
7951,0
7956,0
7961,0
7964,1
7966,0
7967,1
7974,0
7975,0
7979,0
7985,0
7986,0
7993,0
7995,0
7997,1
7998,0
8004,0
8007,1
8011,1
8014,1
8022,0
8027,1
8033,0
8041,0
8042,1
8046,1
8048,0
8050,1
8051,1
8052,1
8053,0
8054,0
8059,0
8063,0
8072,1
8075,1
8076,0
8077,0
8078,1
8080,1
8082,0
8086,0
8090,0
8092,0
8093,0
8099,0
8104,0
8107,0
8108,0
8114,1
8115,0
8117,0
8123,1
8124,1
8127,0
8132,0
8134,0
8139,0
8145,0
8148,0
8151,1
8152,0
8153,1
8157,1
8160,0
8166,0
8167,0
8173,0
8174,0
8178,0
8179,0
8185,0
8186,1
8192,1
8193,0
8194,0
8197,1
8198,0
8199,0
8200,0
8206,1
8207,0
8220,0
8222,1
8227,1
8228,0
8229,0
8230,0
8233,1
8248,1
8249,0
8255,1
8260,1
8263,1
8265,1
8268,0
8269,1
8272,1
8273,0
8275,0
8277,0
8281,0
8282,1
8290,0
8293,0
8299,1
8302,1
8303,0
8305,1
8306,0
8307,1
8308,0
8313,0
8316,1
8319,0
8322,1
8323,0
8325,1
8326,0
8327,1
8328,1
8331,1
8333,1
8336,1
8338,1
8340,1
8342,1
8343,0
8353,1
8354,0
8357,1
8358,0
8359,0
8373,1
8376,0
8379,1
8380,0
8381,1
8384,0
8395,0
8398,1
8403,0
8407,0
8413,1
8417,1
8420,0
8421,0
8424,0
8426,0
8427,0
8438,0
8439,0
8442,0
8449,1
8456,0
8460,0
8462,1
8465,0
8466,1
8467,1
8469,0
8470,0
8474,1
8479,0
8481,0
8482,0
8485,0
8488,0
8492,1
8493,0
8495,1
8499,0
8501,0
8519,0
8521,0
8525,1
8527,1
8529,1
8532,0
8534,0
8535,1
8537,0
8544,1
8548,0
8549,1
8552,1
8554,0
8563,1
8564,1
8565,0
8566,1
8568,0
8569,1
8573,0
8583,0
8588,0
8590,1
8592,0
8593,0
8594,0
8597,0
8600,1
8601,1
8602,0
8603,1
8604,0
8605,1
8611,0
8614,0
8616,1
8617,0
8619,1
8626,0
8629,0
8630,1
8632,0
8634,1
8641,1
8645,0
8649,0
8652,0
8666,0
8671,1
8672,0
8675,1
8678,0
8679,0
8682,0
8687,0
8701,0
8703,0
8707,0
8713,1
8716,1
8719,0
8725,0
8730,1
8731,1
8748,0
8749,1
8756,1
8764,1
8765,1
8769,0
8771,1
8772,1
8773,0
8779,0
8792,0
8794,1
8796,1
8798,0
8803,0
8807,0
8809,1
8811,1
8813,0
8814,0
8818,1
8819,1
8820,0
8821,1
8822,1
8824,1
8826,0
8827,0
8828,1
8833,0
8834,1
8845,1
8847,1
8849,1
8861,0
8867,0
8868,0
8870,0
8873,0
8874,1
8876,0
8877,1
8879,0
8882,0
8884,1
8889,0
8891,0
8894,0
8895,0
8897,1
8898,0
8901,0
8904,1
8909,1
8910,1
8911,0
8915,0
8917,0
8918,0
8919,0
8922,1
8925,0
8928,1
8929,1
8930,1
8932,1
8937,0
8940,0
8943,0
8950,1
8951,0
8954,0
8958,1
8960,1
8964,0
8975,0
8977,0
8981,1
8982,0
8984,0
8988,0
8990,1
8991,1
8995,0
8997,0
9003,0
9004,1
9010,1
9011,0
9013,0
9014,1
9015,1
9017,0
9019,0
9021,0
9024,0
9032,0
9035,1
9036,0
9037,1
9043,1
9046,0
9048,0
9049,0
9050,0
9056,1
9063,0
9065,1
9066,0
9068,1
9069,1
9070,0
9073,0
9076,1
9091,0
9092,0
9104,0
9105,0
9108,1
9111,0
9115,1
9117,0
9122,1
9125,1
9127,1
9129,0
9133,1
9136,0
9138,1
9140,0
9147,1
9150,0
9152,1
9153,1
9155,1
9158,1
9160,0
9163,0
9165,0
9167,0
9168,0
9170,0
9176,1
9178,0
9184,1
9186,1
9188,1
9189,0
9190,1
9196,1
9198,0
9199,0
9200,1
9201,0
9202,0
9204,1
9205,1
9213,0
9214,0
9224,1
9227,0
9228,0
9229,0
9234,1
9236,0
9241,0
9243,1
9245,1
9256,0
9258,1
9261,0
9274,0
9279,0
9282,0
9284,1
9285,0
9291,0
9295,0
9299,1
9302,0
9304,0
9305,1
9306,1
9310,1
9312,1
9316,1
9318,1
9323,0
9326,1
9327,0
9328,0
9331,1
9335,1
9336,0
9340,1
9349,0
9352,1
9353,1
9354,0
9356,0
9357,0
9358,1
9359,0
9364,0
9366,0
9369,0
9370,1
9379,0
9381,0
9383,1
9389,0
9390,0
9392,0
9394,0
9398,1
9399,1
9400,0
9407,1
9409,0
9412,0
9413,1
9415,0
9419,1
9423,0
9424,0
9426,0
9427,1
9428,0
9429,0
9433,0
9437,0
9440,0
9442,0
9443,1
9444,1
9447,1
9459,1
9461,1
9462,0
9464,0
9473,0
9475,1
9476,0
