id,target
2293,1
2295,1
2302,1
2305,1
2310,0
2313,1
2316,0
2320,0
2322,0
2323,1
2326,0
2328,1
2331,0
2335,0
2338,0
2343,0
2344,0
2345,0
2353,0
2355,0
2357,1
2360,1
2365,1
2369,1
2371,0
2378,0
2380,0
2381,0
2383,0
2384,1
2392,1
2393,1
2401,1
2403,0
2404,1
2405,0
2407,1
2411,0
2424,1
2426,1
2431,0
2433,1
2434,0
2436,0
2439,0
2444,0
2447,0
2448,1
2449,0
2450,1
2461,0
2469,0
2472,0
2473,1
2474,1
2477,1
2481,0
2484,1
2495,0
2503,1
2509,0
2511,0
2518,0
2522,0
2525,0
2526,0
2529,0
2533,0
2549,0
2551,0
2558,0
2562,0
2563,0
2567,0
2574,0
2577,0
2578,0
2580,0
2581,0
2583,1
2584,0
2586,0
2589,1
2595,0
2596,0
2600,0
2601,0
2607,0
2610,1
2613,0
2615,0
2618,0
2620,0
2623,1
2626,1
2630,1
2634,0
2636,0
2638,0
2639,1
2646,0
2650,0
2652,0
2653,0
2654,0
2662,0
2665,1
2669,0
2674,1
2678,1
2681,1
2685,0
2686,0
2690,0
2697,0
2699,0
2704,1
2705,0
2710,0
2712,0
2713,1
2716,0
2717,0
2718,1
2721,1
2722,0
2735,0
2737,1
2738,0
2742,1
2745,1
2746,0
2747,0
2750,0
2751,0
2754,0
2762,0
2764,0
2772,1
2775,1
2776,1
2779,1
2781,1
2789,1
2790,0
2791,1
2798,1
2800,0
2804,0
2805,0
2806,0
2809,0
2810,0
2812,0
2814,0
2816,0
2818,1
2823,0
2824,1
2834,1
2837,1
2840,0
2845,0
2847,1
2848,0
2850,1
2859,0
2862,1
2868,0
2874,0
2876,0
2892,1
2894,0
2897,0
2901,1
2903,0
2904,0
2906,0
2914,0
2918,1
2919,0
2923,0
2926,0
2928,0
2930,0
2938,1
2940,1
2949,1
2951,1
2958,0
2961,1
2962,0
2964,0
2966,0
2967,1
2968,0
2972,0
2977,1
2978,0
2979,0
2981,0
2985,0
2986,1
2989,0
2994,0
2996,1
2997,0
2999,0
3002,0
3007,1
3008,0
3017,0
3020,0
3024,1
3028,0
3031,1
3032,1
3033,1
3035,0
3040,1
3041,0
3046,0
3050,0
3063,0
3065,0
3067,0
3069,0
3076,1
3078,0
3081,1
3087,0
3088,0
3094,0
3096,0
3098,1
3103,1
3110,1
3113,1
3121,1
3127,1
3128,1
3129,0
3135,0
3143,0
3146,1
3148,0
3149,0
3151,1
3156,0
3160,1
3164,1
3169,0
3178,0
3187,0
3194,0
3202,0
3203,1
3204,0
3206,1
3207,0
3208,0
3209,0
3213,1
3214,1
3215,0
3220,1
3223,1
3224,0
3226,0
3228,1
3230,0
3232,0
3233,0
3234,0
3238,1
3246,0
3247,1
3250,1
3251,1
3254,1
3257,0
3258,1
3261,1
3267,0
3268,0
3269,0
3271,0
3272,1
3273,0
3279,0
3290,0
3291,0
3293,1
3294,1
3298,0
3305,0
3306,1
3307,0
3310,0
3313,0
3314,0
3315,0
3316,0
3321,0
3325,1
3326,0
3327,1
3330,1
3331,0
3332,0
3333,0
3343,0
3344,0
3348,0
3349,0
3350,0
3352,1
3353,0
3354,1
3358,1
3360,1
3366,0
3371,0
3374,1
3375,0
3378,0
3382,0
3384,1
3385,0
3386,0
3392,0
3399,0
3407,1
3409,1
3416,0
3420,1
3422,0
3424,0
3426,1
3427,1
3434,0
3438,0
3441,1
3442,0
3443,1
3444,0
3449,1
3453,0
3454,0
3456,0
3457,0
3458,1
3461,0
3467,0
3479,0
3488,0
3491,0
3496,0
3502,0
3507,1
3511,1
3515,1
3516,0
3538,0
3539,0
3541,1
3545,0
3546,0
3547,0
3551,0
3553,1
3556,1
3558,1
3559,1
3561,0
3562,0
3563,1
3564,1
3571,0
3574,1
3576,1
3577,1
3579,0
3580,0
3586,0
3590,0
3599,1
3600,1
3601,1
3605,1
3606,1
3612,1
3614,0
3615,0
3616,1
3620,0
3622,1
3624,1
3630,0
3644,0
3649,1
3651,0
3654,1
3665,0
3668,1
3671,1
3672,1
3673,0
3677,1
3678,1
3687,1
3688,0
3693,0
3698,0
3699,0
3701,0
3703,1
3706,0
3707,0
3709,0
3711,0
3714,1
3716,0
3720,1
3728,0
3731,1
3732,1
3733,0
3734,1
3740,0
3746,0
3749,1
3751,0
3755,1
3757,0
3762,0
3767,0
3769,1
3779,1
3781,0
3782,1
3783,1
3784,0
3790,0
3791,0
3792,0
3794,1
3799,0
3801,0
3804,1
3808,1
3809,0
3811,1
3813,1
3817,0
3818,0
3823,0
3843,0
3844,0
3846,1
3847,1
3852,0
3854,1
3856,0
3863,1
3865,0
3867,1
3871,1
3872,0
3878,0
3880,0
3881,0
3882,1
3883,0
3884,1
3885,0
3886,0
3890,0
3891,0
3898,0
3902,0
3909,1
3910,1
3912,1
3915,0
3918,1
3920,0
3925,0
3928,0
3929,1
3930,0
3931,0
3934,1
3939,1
3941,0
3942,0
3943,1
3946,0
3963,0
3965,1
3966,0
3971,0
3972,0
3974,0
3976,1
3978,0
3981,0
3985,0
3986,0
3987,0
3988,1
3991,0
3999,1
4001,1
4002,0
4004,0
4007,1
4009,1
4013,0
4015,1
4016,1
4023,0
4031,0
4035,1
4036,0
4037,0
4040,1
4048,1
4053,0
4056,0
4059,1
4066,0
4067,0
4069,0
4070,1
4071,0
4073,0
4074,0
4075,0
4082,0
4090,0
4099,0
4102,0
4106,0
4109,1
4110,0
4115,0
4118,1
4120,0
4125,0
4126,1
4130,0
4134,0
4136,1
4137,0
4144,1
4148,0
4151,0
4155,1
4162,0
4165,1
4169,0
4174,0
4179,0
4185,0
4186,1
4187,1
4188,0
4190,0
4192,0
4193,1
4194,0
4195,1
4196,1
4207,1
4208,0
4215,0
4217,1
4222,0
4223,0
4226,0
4228,0
4229,0
4231,1
4234,0
4236,0
4249,0
4254,1
4258,0
4259,0
4263,0
4267,0
4277,0
4278,1
4280,0
4283,1
4285,1
4286,0
4287,1
4290,0
4291,0
4294,0
4302,0
4308,0
4310,0
4311,1
4315,0
4316,1
4319,0
4331,0
4338,0
4339,0
4340,1
4344,1
4346,0
4347,0
4360,1
4364,0
4367,0
4369,0
4370,0
4371,0
4380,0
4386,0
4389,0
4390,1
4394,0
4399,0
4400,0
4404,0
4409,1
4414,0
4417,0
4418,1
4419,1
4420,0
4422,0
4429,0
4431,0
4433,0
4434,1
4439,1
4443,0
4446,0
4447,0
4453,0
4460,0
4461,0
4462,0
4467,1
4469,1
4473,0
4474,0
4475,0
4477,0
4481,1
4483,0
4484,1
4485,0
4495,0
4497,1
4500,1
4501,0
4502,1
4505,0
4506,1
4510,0
4512,1
4513,1
4532,0
4535,1
4536,1
4540,1
4545,0
4552,0
4554,0
4555,0
4558,1
4559,0
4560,0
4566,0
4570,0
4572,0
4574,0
4581,1
4583,1
4586,1
4591,0
4594,0
4603,1
4605,0
4612,0
4613,1
4615,0
4618,1
4621,0
4623,0
4626,0
4629,0
4633,1
4636,0
4638,1
4640,1
4643,0
4645,0
4647,1
4648,1
4651,1
4652,0
4653,0
4654,0
4660,0
4662,0
4663,0
4665,0
4668,1
4676,1
4683,1
4685,1
4686,0
4701,1
4718,0
4721,0
4727,0
4728,1
4733,1
4741,0
4743,0
4746,0
4751,0
4756,0
4761,0
4763,1
4764,0
4767,0
4772,0
4776,1
4780,0
4781,0
4792,0
4796,0
4801,0
4804,0
4805,1
4806,0
4811,0
4815,0
4816,0
4817,0
4818,0
4822,1
4824,1
4827,0
4837,1
4838,0
4839,0
4841,0
4851,0
4855,0
4861,0
4862,1
4863,1
4865,1
4871,0
4873,0
4880,0
4885,0
4886,0
4902,1
4904,0
4907,0
4916,1
4921,0
4925,0
4927,1
4928,1
4930,0
4932,0
4933,0
4937,0
4939,0
4941,1
4942,0
4947,0
4949,1
4950,1
4956,0
4960,0
4963,0
4965,1
4976,0
4977,1
4987,0
4991,1
4994,0
4999,0
5003,0
5006,0
5009,0
5011,0
5012,0
5014,0
5020,1
5021,0
5023,0
5026,0
5030,0
5031,0
5036,1
5042,1
5045,0
5048,0
5051,0
5053,1
5054,0
5057,0
5058,1
5066,0
5070,0
5077,0
5081,0
5084,0
5086,1
5090,1
5091,0
5093,1
5100,1
5108,0
5111,1
5112,1
5118,0
5121,1
5123,1
5129,0
5133,0
5143,1
5147,1
5151,1
5156,0
5158,0
5161,1
5163,1
5167,1
5173,0
5205,0
5214,0
5215,1
5216,0
5217,0
5225,1
5237,1
5239,0
5240,1
5241,0
5246,0
5250,0
5253,0
5258,0
5261,0
5268,1
5275,0
5277,1
5279,0
5288,1
5289,0
5294,0
5303,0
5307,0
5311,0
5312,0
5314,1
5318,0
5327,0
5329,0
5333,0
5334,0
5340,1
5348,1
5358,0
5360,0
5361,0
5363,1
5364,0
5369,0
5370,1
5374,1
5376,0
5388,0
5390,0
5393,0
5394,0
5395,0
5398,1
5399,1
5401,0
5402,0
5405,1
5414,0
5415,1
5419,1
5421,1
5422,0
5424,1
5427,0
5429,1
5431,0
5433,1
5434,1
5435,0
5436,0
5438,0
5440,1
5441,0
5447,0
5451,1
5453,1
5456,1
5457,0
5463,1
5464,1
5470,0
5472,1
5474,0
5478,0
5483,0
5490,0
5500,0
5504,0
5508,1
5511,1
5512,0
5513,0
5516,0
5523,1
5527,0
5530,1
5533,0
5536,0
5537,1
5542,0
5543,0
5546,1
5549,0
5550,1
5551,0
5562,0
5566,0
5568,1
5571,0
5572,0
5574,0
5583,0
5585,0
5591,0
5596,0
5597,1
5601,0
5606,0
5607,1
5610,1
5615,0
5616,0
5623,1
5630,1
5636,0
5637,1
5639,1
5640,1
5643,0
5648,0
5649,0
5660,0
5666,1
5667,1
5678,0
5679,1
5681,0
5682,0
5691,1
5696,0
5697,1
5700,0
5701,1
5702,0
5708,1
5709,0
5718,1
5723,1
5725,0
5728,0
5731,1
5735,0
5737,0
5738,0
5742,0
5747,0
5749,1
5750,0
5755,0
5756,1
5761,0
5762,0
5767,0
5768,1
5770,0
5773,0
5774,1
5779,0
5782,0
5785,1
5786,0
5787,0
5788,1
5796,0
5802,1
5806,0
5809,0
5810,0
5811,0
5813,0
5820,0
5823,0
5830,1
5831,1
5838,0
5839,1
5844,0
5846,1
5851,1
5852,1
5857,0
5859,0
5860,0
5862,0
5865,1
5866,0
5871,0
5872,1
5877,0
5878,1
5879,0
5880,0
5895,1
5897,0
5910,0
5914,0
5915,1
5917,0
5924,0
5926,1
5931,0
5936,1
5940,0
5941,1
5945,0
5946,0
5948,1
5951,0
5967,1
5968,1
5969,1
5970,1
5971,0
5973,1
5976,0
5977,1
5984,0
5986,1
5993,1
5994,1
6005,1
6006,0
6008,1
6010,1
6011,0
6014,1
6016,0
6018,0
6021,0
6025,0
6028,1
6029,0
6035,0
6040,1
6042,1
6044,1
6046,0
6052,0
6054,0
6062,0
6063,1
6067,1
6068,0
6077,1
6079,0
6080,0
6081,1
6082,0
6089,1
6095,1
6101,1
6107,0
6114,1
6117,0
6121,0
6122,1
6124,1
6129,0
6131,0
6136,0
6139,0
6142,1
6143,0
6144,0
6149,0
6155,0
6157,0
6158,0
6161,1
6168,1
6172,0
6176,0
6177,0
6179,0
6180,0
6182,1
6186,1
6189,1
6190,0
6194,1
6204,1
6205,0
6209,1
6210,0
6212,1
6214,1
6221,0
6225,1
6228,1
6229,0
6231,1
6235,1
6236,0
6237,0
6238,0
6239,1
6242,1
6249,0
6250,1
6251,0
6252,0
6260,1
6264,1
6266,0
6270,0
6275,0
6279,0
6280,1
6284,0
6285,0
6286,1
6287,0
6288,0
6289,1
6290,0
6291,0
6295,0
6298,1
6307,0
6308,1
6309,1
6313,1
6316,0
6319,1
6321,0
6324,1
6327,1
6333,0
6351,1
6352,0
6353,0
6357,0
6359,0
6360,0
6364,0
6367,1
6368,1
6377,1
6378,1
6379,1
6381,1
6390,1
6401,1
6408,1
6409,0
6411,1
6419,1
6424,1
6426,0
6428,0
6431,0
6432,1
6433,0
6435,0
6437,0
6439,0
6442,0
6444,0
6447,0
6456,1
6457,1
6460,0
6468,0
6471,0
6475,1
6476,1
6479,1
6483,1
6487,1
6488,1
6489,1
6496,0
6498,0
6502,1
6503,1
6507,0
6508,1
6509,0
6517,0
6521,0
6522,0
6524,0
6526,1
6531,0
6533,0
6538,0
6539,1
6544,0
6557,0
6558,0
6562,0
6563,1
6564,1
6574,0
6578,0
6581,0
6584,1
6587,0
6589,0
6590,0
6592,1
6595,1
6599,0
6600,0
6606,1
6609,0
6612,0
6615,0
6618,0
6620,1
6623,1
6633,0
6639,1
6640,0
6641,1
6645,0
6650,0
6651,0
6652,0
6657,0
6659,0
6666,0
6671,1
6673,1
6674,1
6677,0
6680,1
6684,0
6685,0
6691,1
6692,0
6696,0
6698,0
6704,0
6705,1
6710,0
6713,1
6715,0
6717,0
6718,1
6720,0
6728,0
6732,0
6733,0
6739,1
6740,1
6741,0
6743,1
6747,1
6750,0
6752,1
6753,0
6755,0
6761,0
6763,0
6768,0
6770,1
6771,0
6777,1
6778,0
6780,0
6782,0
6786,0
6791,0
6797,0
6798,1
6803,1
6805,0
6812,0
6816,0
6818,0
6822,0
6825,1
6826,0
6827,0
6829,1
6831,1
6836,1
6838,0
6840,1
6842,0
6846,1
6851,0
6853,1
6856,0
6859,0
6865,0
6866,1
6868,0
6869,0
6871,0
6873,0
6886,0
6887,0
6888,0
6889,0
6891,0
6894,0
6895,0
6899,1
6901,0
6902,1
6904,1
6906,1
6922,1
6923,0
6924,0
6927,1
6934,0
6938,1
6941,1
6942,1
6944,0
6947,1
6952,1
6957,0
6958,1
6964,1
6968,0
6969,0
6976,0
6982,1
6986,0
6987,1
6989,0
6991,1
6993,0
6995,0
6997,1
7000,1
7003,0
7004,0
7007,1
7011,0
7014,0
7016,1
7017,0
7020,0
7022,0
7028,1
7033,0
7034,1
7035,1
7038,1
7040,1
7041,0
7042,0
7045,1
7049,0
7055,0
7057,0
7062,1
7064,0
7066,1
7067,1
7072,0
7079,1
7082,1
7083,1
7084,0
7085,0
7087,0
7090,1
7094,0
7096,1
7099,1
7100,0
7101,0
7102,0
7103,0
7107,0
7110,1
7113,0
7117,1
7119,1
7123,0
7127,0
7133,0
7139,0
7143,0
7145,1
7151,0
7152,1
7153,0
7156,0
7162,0
7170,0
7172,0
7177,1
7181,0
7182,0
7189,0
7190,0
7200,0
7207,1
7209,0
7212,1
7216,1
7217,0
7219,0
7220,0
7222,0
7225,1
7233,0
7237,0
7238,0
7239,0
7240,0
7243,0
7245,1
7246,0
7249,0
7257,1
7258,1
7259,1
7262,1
7263,0
7269,0
7271,0
7273,1
7276,0
7279,0
7282,1
7284,0
7293,1
7298,0
7303,0
7304,0
7305,0
7308,1
7313,1
7314,0
7321,1
7322,0
7327,1
7333,1
7336,0
7339,0
7341,1
7346,0
7347,1
7349,0
7351,1
7353,1
7363,0
7364,0
7368,1
7370,0
7375,1
7376,0
7379,1
7382,0
7384,1
7385,0
7387,0
7388,1
7389,0
7394,0
7396,1
7398,1
7399,0
7401,0
7404,0
7406,0
7409,0
7411,0
7417,0
7420,0
7422,0
7423,0
7427,1
7429,0
7432,1
7435,0
7436,1
7440,0
7441,0
7445,0
7448,0
7449,0
7450,0
7454,0
7455,0
7460,1
7462,0
7464,0
7466,0
7468,0
7469,0
7471,0
7472,1
7483,0
7484,0
7485,1
7486,1
7487,0
7489,1
7492,0
7495,1
7499,0
7500,1
7506,0
7508,0
7509,1
7511,0
7516,0
7524,1
7538,1
7539,0
7541,0
7546,1
7549,0
7562,0
7564,1
7567,1
7572,1
7574,0
7575,0
7586,0
7592,0
7596,0
7597,0
7599,1
7606,0
7615,0
7618,1
7620,1
7624,1
7625,1
7629,0
7632,0
7636,0
7637,0
7646,0
7655,0
7658,0
7660,0
7664,0
7665,0
7666,0
7667,0
7673,0
7676,0
7682,0
7684,1
7690,0
7697,0
7700,1
7704,1
7705,0
7706,1
7708,0
7709,0
7710,0
7713,0
7716,0
7726,0
7729,1
7730,0
7732,0
7734,1
7740,1
7741,0
7745,1
7757,0
7762,0
7770,0
7776,0
7777,0
7778,0
7779,0
7782,0
7786,1
7791,1
7792,0
7794,0
7795,0
7796,0
7798,0
7805,0
7806,1
7808,0
7811,0
7814,1
7819,0
7820,0
7825,0
7829,0
7834,0
7836,0
7838,0
7841,0
7845,1
7846,0
7853,0
7856,1
7858,1
7859,1
7866,1
7875,1
7879,0
7884,1
7886,0
7890,0
7892,0
7896,0
7899,0
7900,1
7901,0
7904,0
7911,0
7917,0
7919,0
7920,1
7921,0
7922,0
7925,0
7927,1
7928,0
7931,0
7942,0
7946,0
7947,0
7948,1
7951,1
7956,0
7961,0
7964,1
7966,0
7967,0
7974,0
7975,0
7979,1
7985,0
7986,1
7993,1
7995,1
7997,0
7998,1
8004,1
8007,1
8011,0
8014,0
8022,0
8027,1
8033,1
8041,1
8042,0
8046,0
8048,0
8050,1
8051,0
8052,0
8053,0
8054,0
8059,1
8063,1
8072,0
8075,1
8076,0
8077,1
8078,0
8080,0
8082,0
8086,0
8090,0
8092,1
8093,0
8099,0
8104,0
8107,0
8108,0
8114,0
8115,0
8117,1
8123,0
8124,0
8127,1
8132,0
8134,0
8139,1
8145,1
8148,0
8151,0
8152,1
8153,0
8157,0
8160,1
8166,0
8167,1
8173,0
8174,0
8178,0
8179,0
8185,1
8186,0
8192,0
8193,0
8194,0
8197,1
8198,0
8199,1
8200,0
8206,0
8207,0
8220,1
8222,1
8227,1
8228,0
8229,0
8230,0
8233,0
8248,0
8249,0
8255,0
8260,0
8263,0
8265,0
8268,0
8269,1
8272,0
8273,0
8275,1
8277,0
8281,1
8282,0
8290,1
8293,0
8299,1
8302,1
8303,1
8305,1
8306,0
8307,0
8308,0
8313,0
8316,1
8319,0
8322,0
8323,0
8325,0
8326,1
8327,0
8328,1
8331,0
8333,1
8336,0
8338,1
8340,0
8342,1
8343,0
8353,0
8354,0
8357,0
8358,0
8359,1
8373,0
8376,0
8379,0
8380,0
8381,0
8384,1
8395,1
8398,1
8403,0
8407,1
8413,1
8417,0
8420,0
8421,0
8424,0
8426,0
8427,0
8438,0
8439,0
8442,0
8449,1
8456,1
8460,1
8462,1
8465,0
8466,1
8467,0
8469,0
8470,0
8474,1
8479,0
8481,1
8482,0
8485,0
8488,0
8492,1
8493,0
8495,0
8499,0
8501,0
8519,0
8521,0
8525,0
8527,1
8529,1
8532,1
8534,1
8535,1
8537,0
8544,0
8548,0
8549,0
8552,0
8554,1
8563,0
8564,0
8565,0
8566,1
8568,1
8569,0
8573,1
8583,0
8588,0
8590,1
8592,0
8593,0
8594,0
8597,0
8600,0
8601,1
8602,1
8603,1
8604,0
8605,0
8611,0
8614,1
8616,1
8617,0
8619,0
8626,1
8629,1
8630,1
8632,0
8634,0
8641,0
8645,1
8649,1
8652,0
8666,1
8671,0
8672,0
8675,0
8678,0
8679,1
8682,0
8687,0
8701,0
8703,0
8707,1
8713,0
8716,1
8719,0
8725,0
8730,1
8731,0
8748,0
8749,0
8756,0
8764,0
8765,0
8769,0
8771,0
8772,0
8773,0
8779,0
8792,1
8794,0
8796,1
8798,0
8803,1
8807,0
8809,0
8811,1
8813,0
8814,0
8818,0
8819,0
8820,1
8821,0
8822,0
8824,1
8826,1
8827,0
8828,1
8833,0
8834,0
8845,0
8847,1
8849,0
8861,0
8867,0
8868,1
8870,0
8873,1
8874,1
8876,0
8877,1
8879,0
8882,1
8884,0
8889,0
8891,0
8894,0
8895,0
8897,1
8898,0
8901,1
8904,0
8909,0
8910,0
8911,1
8915,0
8917,1
8918,0
8919,0
8922,1
8925,0
8928,1
8929,0
8930,0
8932,1
8937,0
8940,0
8943,0
8950,1
8951,1
8954,0
8958,1
8960,0
8964,0
8975,0
8977,0
8981,1
8982,1
8984,0
8988,1
8990,0
8991,0
8995,1
8997,0
9003,0
9004,0
9010,0
9011,0
9013,0
9014,1
9015,0
9017,1
9019,1
9021,1
9024,1
9032,0
9035,0
9036,0
9037,0
9043,1
9046,0
9048,1
9049,1
9050,0
9056,0
9063,1
9065,1
9066,0
9068,1
9069,0
9070,0
9073,1
9076,0
9091,0
9092,0
9104,0
9105,0
9108,0
9111,0
9115,0
9117,1
9122,1
9125,1
9127,1
9129,1
9133,1
9136,0
9138,1
9140,0
9147,0
9150,0
9152,1
9153,1
9155,1
9158,0
9160,0
9163,1
9165,1
9167,0
9168,0
9170,0
9176,0
9178,0
9184,1
9186,1
9188,0
9189,1
9190,1
9196,0
9198,0
9199,1
9200,1
9201,0
9202,1
9204,1
9205,1
9213,0
9214,0
9224,1
9227,0
9228,0
9229,0
9234,1
9236,1
9241,0
9243,0
9245,1
9256,0
9258,1
9261,1
9274,1
9279,0
9282,1
9284,0
9285,1
9291,1
9295,0
9299,1
9302,0
9304,0
9305,0
9306,1
9310,0
9312,0
9316,1
9318,0
9323,0
9326,0
9327,0
9328,0
9331,0
9335,0
9336,0
9340,0
9349,0
9352,1
9353,1
9354,0
9356,1
9357,0
9358,0
9359,1
9364,0
9366,1
9369,0
9370,0
9379,0
9381,1
9383,1
9389,1
9390,1
9392,0
9394,1
9398,0
9399,0
9400,0
9407,0
9409,1
9412,1
9413,1
9415,1
9419,0
9423,1
9424,0
9426,1
9427,1
9428,0
9429,0
9433,0
9437,1
9440,0
9442,1
9443,0
9444,0
9447,1
9459,0
9461,0
9462,0
9464,0
9473,1
9475,0
9476,1
