id,target
1598,0
1606,1
1612,1
1616,0
1620,0
1624,1
1629,1
1630,1
1635,1
1640,1
1641,1
1642,1
1651,1
1655,1
1656,1
1659,1
1664,1
1667,1
1668,0
1674,1
1678,1
1680,1
1681,1
1682,1
1685,1
1695,1
1696,1
1697,1
1704,0
1708,1
1711,1
1713,0
1714,1
1717,1
1729,0
1730,0
1732,1
1734,1
1736,1
1738,1
1742,1
1743,1
1746,0
1748,1
1749,1
1751,1
1758,1
1764,1
1765,1
1777,0
1778,1
1781,1
1782,0
1783,1
1785,0
1788,1
1793,1
1794,0
1795,0
1797,1
1800,1
1801,0
1805,0
1806,1
1819,1
1820,1
1825,0
1828,0
1829,1
1830,0
1839,1
1843,1
1844,0
1846,0
1849,0
1850,0
1854,0
1855,0
1858,0
1859,1
1862,1
1867,0
1868,1
1871,0
1872,1
1874,0
1876,1
1879,1
1884,0
1891,1
1894,0
1896,0
1902,0
1903,0
1904,1
1906,0
1907,1
1912,0
1913,1
1923,0
1926,1
1928,1
1930,1
1931,0
1934,0
1936,0
1944,1
1946,1
1947,1
1958,1
1964,1
1970,1
1974,1
1977,0
1978,1
1982,1
1984,1
1988,0
1993,0
1997,1
1998,0
2002,0
2004,1
2005,1
2008,1
2011,1
2013,0
2018,1
2021,1
2025,1
2029,1
2030,1
2032,1
2037,1
2041,1
2044,0
2048,1
2052,1
2053,1
2054,1
2062,0
2065,1
2066,0
2072,1
2079,1
2080,1
2085,0
2088,0
2090,1
2092,1
2093,0
2101,1
2104,0
2105,1
2106,0
2107,0
2120,0
2124,0
2127,0
2130,0
2132,1
2135,0
2137,0
2140,1
2143,0
2147,1
2151,1
2152,1
2155,0
2156,1
2162,1
2165,1
2166,0
2167,1
2168,1
2170,0
2178,0
2180,0
2182,1
2184,0
2185,1
2187,0
2196,0
2197,0
2199,0
2200,1
2201,0
2202,0
2206,1
2208,0
2218,0
2223,1
2224,0
2226,0
2228,0
2232,1
2234,1
2243,0
2247,0
2249,1
2252,1
2253,0
2259,1
2261,0
2264,0
2268,0
2269,0
2270,1
2276,1
2283,0
2287,1
2290,0
2291,0
2293,0
2295,0
2302,0
2305,0
2310,0
2313,0
2316,0
2320,0
2322,0
2323,0
2326,1
2328,0
2331,1
2335,1
2338,0
2343,0
2344,0
2345,0
2353,0
2355,0
2357,0
2360,0
2365,1
2369,0
2371,0
2378,1
2380,0
2381,0
2383,0
2384,0
2392,1
2393,1
2401,0
2403,0
2404,0
2405,0
2407,0
2411,0
2424,0
2426,0
2431,0
2433,0
2434,0
2436,0
2439,0
2444,0
2447,1
2448,0
2449,0
2450,1
2461,1
2469,0
2472,1
2473,0
2474,0
2477,1
2481,0
2484,1
2495,1
2503,1
2509,1
2511,1
2518,1
2522,1
2525,1
2526,1
2529,1
2533,1
2549,1
2551,0
2558,0
2562,0
2563,1
2567,0
2574,0
2577,0
2578,0
2580,0
2581,0
2583,0
2584,1
2586,0
2589,1
2595,0
2596,0
2600,1
2601,0
2607,1
2610,1
2613,0
2615,1
2618,0
2620,1
2623,0
2626,0
2630,1
2634,0
2636,0
2638,1
2639,0
2646,1
2650,1
2652,0
2653,0
2654,0
2662,0
2665,0
2669,0
2674,0
2678,0
2681,0
2685,0
2686,0
2690,0
2697,0
2699,0
2704,0
2705,0
2710,0
2712,0
2713,0
2716,0
2717,0
2718,0
2721,0
2722,0
2735,0
2737,0
2738,1
2742,0
2745,0
2746,0
2747,0
2750,0
2751,0
2754,0
2762,0
2764,1
2772,0
2775,0
2776,0
2779,0
2781,0
2789,0
2790,0
2791,0
2798,0
2800,0
2804,1
2805,1
2806,1
2809,1
2810,1
2812,1
2814,0
2816,1
2818,0
2823,0
2824,1
2834,1
2837,0
2840,1
2845,1
2847,1
2848,1
2850,1
2859,0
2862,0
2868,1
2874,1
2876,1
2892,1
2894,1
2897,1
2901,0
2903,0
2904,0
2906,0
2914,0
2918,1
2919,0
2923,0
2926,0
2928,1
2930,0
2938,0
2940,0
2949,0
2951,0
2958,1
2961,0
2962,1
2964,1
2966,0
2967,1
2968,0
2972,1
2977,1
2978,0
2979,0
2981,1
2985,1
2986,0
2989,0
2994,1
2996,0
2997,1
2999,1
3002,0
3007,1
3008,0
3017,0
3020,0
3024,0
3028,1
3031,0
3032,0
3033,0
3035,1
3040,0
3041,0
3046,1
3050,1
3063,1
3065,1
3067,1
3069,1
3076,0
3078,0
3081,0
3087,1
3088,1
3094,1
3096,1
3098,1
3103,1
3110,1
3113,1
3121,1
3127,1
3128,1
3129,1
3135,1
3143,1
3146,1
3148,1
3149,1
3151,0
3156,0
3160,0
3164,0
3169,0
3178,1
3187,0
3194,0
3202,0
3203,0
3204,1
3206,0
3207,0
3208,1
3209,0
3213,1
3214,0
3215,0
3220,0
3223,0
3224,0
3226,0
3228,1
3230,0
3232,0
3233,0
3234,0
3238,0
3246,0
3247,0
3250,0
3251,0
3254,0
3257,0
3258,0
3261,0
3267,0
3268,0
3269,0
3271,0
3272,0
3273,0
3279,0
3290,0
3291,0
3293,1
3294,0
3298,0
3305,0
3306,0
3307,0
3310,0
3313,0
3314,0
3315,0
3316,0
3321,0
3325,0
3326,0
3327,0
3330,0
3331,0
3332,0
3333,0
3343,0
3344,0
3348,0
3349,1
3350,0
3352,0
3353,0
3354,0
3358,1
3360,0
3366,0
3371,0
3374,0
3375,1
3378,0
3382,0
3384,0
3385,0
3386,1
3392,1
3399,1
3407,1
3409,1
3416,1
3420,0
3422,1
3424,1
3426,0
3427,0
3434,1
3438,1
3441,0
3442,1
3443,0
3444,0
3449,0
3453,0
3454,1
3456,0
3457,1
3458,0
3461,0
3467,1
3479,1
3488,1
3491,1
3496,0
3502,1
3507,1
3511,1
3515,1
3516,1
3538,1
3539,1
3541,1
3545,1
3546,1
3547,1
3551,0
3553,0
3556,1
3558,0
3559,0
3561,0
3562,0
3563,0
3564,0
3571,1
3574,0
3576,0
3577,0
3579,0
3580,0
3586,0
3590,0
3599,0
3600,0
3601,0
3605,0
3606,1
3612,0
3614,0
3615,0
3616,0
3620,0
3622,1
3624,1
3630,1
3644,0
3649,0
3651,1
3654,1
3665,0
3668,0
3671,1
3672,1
3673,1
3677,1
3678,0
3687,0
3688,1
3693,0
3698,1
3699,1
3701,0
3703,0
3706,0
3707,0
3709,0
3711,0
3714,1
3716,0
3720,0
3728,0
3731,0
3732,1
3733,0
3734,0
3740,0
3746,0
3749,0
3751,0
3755,0
3757,0
3762,0
3767,0
3769,0
3779,0
3781,0
3782,0
3783,1
3784,1
3790,0
3791,0
3792,0
3794,0
3799,1
3801,0
3804,1
3808,0
3809,1
3811,0
3813,0
3817,1
3818,0
3823,0
3843,1
3844,0
3846,0
3847,0
3852,0
3854,0
3856,1
3863,0
3865,0
3867,0
3871,0
3872,0
3878,0
3880,0
3881,0
3882,1
3883,0
3884,0
3885,0
3886,0
3890,0
3891,1
3898,0
3902,0
3909,1
3910,0
3912,1
3915,0
3918,1
3920,0
3925,0
3928,1
3929,1
3930,1
3931,1
3934,0
3939,0
3941,0
3942,0
3943,0
3946,1
3963,0
3965,1
3966,0
3971,0
3972,1
3974,1
3976,1
3978,1
3981,1
3985,1
3986,1
3987,1
3988,1
3991,0
3999,1
4001,0
4002,1
4004,1
4007,1
4009,0
4013,1
4015,1
4016,1
4023,0
4031,1
4035,0
4036,0
4037,0
4040,1
4048,1
4053,1
4056,1
4059,0
4066,1
4067,0
4069,1
4070,1
4071,0
4073,1
4074,1
4075,1
4082,1
4090,1
4099,0
4102,1
4106,1
4109,1
4110,1
4115,1
4118,1
4120,1
4125,1
4126,1
4130,1
4134,1
4136,1
4137,1
4144,0
4148,0
4151,0
4155,0
4162,0
4165,0
4169,0
4174,0
4179,0
4185,1
4186,0
4187,0
4188,0
4190,0
4192,1
4193,0
4194,0
4195,0
4196,0
4207,0
4208,0
4215,0
4217,1
4222,0
4223,1
4226,0
4228,1
4229,0
4231,1
4234,1
4236,0
4249,1
4254,1
4258,0
4259,0
4263,0
4267,1
4277,0
4278,0
4280,1
4283,1
4285,1
4286,0
4287,0
4290,0
4291,1
4294,1
4302,1
4308,1
4310,1
4311,1
4315,1
4316,1
4319,1
4331,1
4338,1
4339,1
4340,1
4344,1
4346,1
4347,1
4360,0
4364,0
4367,0
4369,1
4370,0
4371,0
4380,1
4386,0
4389,1
4390,1
4394,0
4399,1
4400,0
4404,0
4409,0
4414,1
4417,0
4418,0
4419,0
4420,0
4422,0
4429,0
4431,0
4433,0
4434,0
4439,0
4443,0
4446,0
4447,0
4453,1
4460,1
4461,1
4462,1
4467,1
4469,1
4473,0
4474,1
4475,1
4477,0
4481,1
4483,1
4484,1
4485,1
4495,1
4497,0
4500,0
4501,0
4502,0
4505,0
4506,0
4510,0
4512,0
4513,0
4532,0
4535,1
4536,0
4540,1
4545,1
4552,0
4554,0
4555,1
4558,0
4559,0
4560,0
4566,1
4570,1
4572,0
4574,0
4581,0
4583,0
4586,1
4591,0
4594,0
4603,0
4605,1
4612,0
4613,1
4615,0
4618,0
4621,1
4623,0
4626,0
4629,1
4633,0
4636,0
4638,0
4640,0
4643,0
4645,0
4647,1
4648,1
4651,1
4652,1
4653,1
4654,1
4660,1
4662,1
4663,0
4665,1
4668,1
4676,1
4683,0
4685,1
4686,1
4701,0
4718,0
4721,0
4727,0
4728,1
4733,1
4741,1
4743,0
4746,1
4751,1
4756,0
4761,0
4763,1
4764,1
4767,0
4772,1
4776,1
4780,1
4781,1
4792,0
4796,1
4801,1
4804,1
4805,1
4806,1
4811,1
4815,1
4816,1
4817,1
4818,1
4822,1
4824,1
4827,0
4837,1
4838,1
4839,0
4841,0
4851,1
4855,1
4861,0
4862,0
4863,1
4865,0
4871,0
4873,0
4880,0
4885,0
4886,0
4902,0
4904,0
4907,1
4916,0
4921,0
4925,0
4927,0
4928,0
4930,0
4932,1
4933,0
4937,1
4939,0
4941,0
4942,0
4947,0
4949,0
4950,0
4956,0
4960,0
4963,0
4965,1
4976,1
4977,1
4987,1
4991,1
4994,1
4999,1
5003,0
5006,1
5009,0
5011,1
5012,0
5014,0
5020,0
5021,1
5023,1
5026,0
5030,0
5031,0
5036,0
5042,1
5045,1
5048,0
5051,0
5053,0
5054,0
5057,0
5058,1
5066,1
5070,1
5077,1
5081,1
5084,0
5086,1
5090,1
5091,1
5093,1
5100,1
5108,1
5111,0
5112,1
5118,1
5121,1
5123,1
5129,1
5133,0
5143,0
5147,1
5151,0
5156,1
5158,1
5161,0
5163,0
5167,1
5173,0
5205,0
5214,1
5215,0
5216,0
5217,1
5225,0
5237,1
5239,1
5240,1
5241,1
5246,1
5250,1
5253,0
5258,0
5261,0
5268,0
5275,0
5277,0
5279,1
5288,1
5289,1
5294,0
5303,0
5307,0
5311,1
5312,0
5314,0
5318,0
5327,0
5329,1
5333,0
5334,0
5340,0
5348,0
5358,1
5360,0
5361,1
5363,1
5364,1
5369,0
5370,1
5374,1
5376,0
5388,1
5390,1
5393,1
5394,1
5395,1
5398,1
5399,1
5401,1
5402,1
5405,1
5414,1
5415,1
5419,0
5421,0
5422,0
5424,1
5427,1
5429,1
5431,0
5433,0
5434,1
5435,0
5436,1
5438,1
5440,1
5441,0
5447,1
5451,0
5453,1
5456,0
5457,1
5463,1
5464,1
5470,0
5472,0
5474,0
5478,0
5483,0
5490,1
5500,0
5504,0
5508,0
5511,0
5512,0
5513,0
5516,0
5523,0
5527,0
5530,0
5533,0
5536,0
5537,0
5542,0
5543,0
5546,0
5549,0
5550,0
5551,1
5562,1
5566,0
5568,0
5571,0
5572,0
5574,0
5583,0
5585,0
5591,0
5596,0
5597,0
5601,0
5606,0
5607,1
5610,1
5615,1
5616,0
5623,0
5630,1
5636,0
5637,0
5639,1
5640,0
5643,0
5648,0
5649,0
5660,1
5666,1
5667,0
5678,0
5679,0
5681,1
5682,1
5691,1
5696,1
5697,1
5700,0
5701,1
5702,1
5708,1
5709,0
5718,0
5723,1
5725,1
5728,1
5731,1
5735,1
5737,1
5738,1
5742,0
5747,1
5749,0
5750,1
5755,1
5756,1
5761,1
5762,0
5767,0
5768,1
5770,1
5773,1
5774,1
5779,1
5782,1
5785,0
5786,1
5787,1
5788,0
5796,0
5802,0
5806,0
5809,0
5810,1
5811,0
5813,1
5820,0
5823,0
5830,1
5831,0
5838,1
5839,1
5844,1
5846,1
5851,1
5852,1
5857,0
5859,0
5860,0
5862,1
5865,1
5866,1
5871,1
5872,1
5877,0
5878,1
5879,1
5880,0
5895,0
5897,0
5910,0
5914,0
5915,0
5917,0
5924,0
5926,0
5931,0
5936,0
5940,0
5941,0
5945,0
5946,0
5948,0
5951,0
5967,0
5968,0
5969,0
5970,0
5971,0
5973,1
5976,0
5977,0
5984,1
5986,1
5993,1
5994,0
6005,0
6006,1
6008,1
6010,0
6011,1
6014,1
6016,0
6018,1
6021,1
6025,0
6028,1
6029,0
6035,0
6040,1
6042,1
6044,1
6046,1
6052,1
6054,0
6062,1
6063,1
6067,1
6068,0
6077,0
6079,1
6080,0
6081,1
6082,1
6089,0
6095,0
6101,1
6107,0
6114,1
6117,0
6121,0
6122,0
6124,0
6129,0
6131,0
6136,0
6139,1
6142,0
6143,0
6144,1
6149,0
6155,0
6157,0
6158,0
6161,1
6168,0
6172,0
6176,1
6177,0
6179,1
6180,1
6182,0
6186,0
6189,1
6190,1
6194,0
6204,1
6205,1
6209,0
6210,1
6212,0
6214,0
6221,0
6225,1
6228,0
6229,0
6231,0
6235,0
6236,0
6237,1
6238,0
6239,0
6242,0
6249,0
6250,0
6251,0
6252,1
6260,1
6264,0
6266,0
6270,0
6275,1
6279,0
6280,0
6284,0
6285,0
6286,0
6287,0
6288,1
6289,1
6290,1
6291,1
6295,1
6298,1
6307,0
6308,0
6309,0
6313,0
6316,1
6319,1
6321,0
6324,0
6327,1
6333,1
6351,1
6352,1
6353,1
6357,1
6359,1
6360,0
6364,1
6367,1
6368,1
6377,1
6378,1
6379,0
6381,1
6390,0
6401,1
6408,1
6409,1
6411,1
6419,0
6424,1
6426,0
6428,1
6431,1
6432,1
6433,0
6435,0
6437,1
6439,0
6442,1
6444,0
6447,1
6456,1
6457,0
6460,1
6468,1
6471,0
6475,0
6476,0
6479,0
6483,1
6487,0
6488,0
6489,0
6496,0
6498,1
6502,1
6503,1
6507,1
6508,0
6509,1
6517,1
6521,0
6522,0
6524,0
6526,1
6531,0
6533,0
6538,0
6539,0
6544,1
6557,1
6558,1
6562,1
6563,0
6564,0
6574,1
6578,0
6581,0
6584,0
6587,0
6589,0
6590,0
6592,0
6595,0
6599,0
6600,1
6606,0
6609,0
6612,0
6615,0
6618,1
6620,0
6623,0
6633,0
6639,0
6640,1
6641,0
6645,0
6650,0
6651,0
6652,1
6657,0
6659,0
6666,0
6671,0
6673,0
6674,1
6677,1
6680,0
6684,1
6685,1
6691,0
6692,0
6696,1
6698,1
6704,0
6705,0
6710,0
6713,0
6715,0
6717,1
6718,0
6720,0
6728,1
6732,0
6733,0
6739,0
6740,0
6741,0
6743,0
6747,1
6750,0
6752,1
6753,1
6755,0
6761,0
6763,1
6768,1
6770,0
6771,1
6777,1
6778,0
6780,0
6782,1
6786,0
6791,0
6797,1
6798,0
6803,0
6805,0
6812,1
6816,0
6818,0
6822,0
6825,0
6826,1
6827,0
6829,1
6831,0
6836,0
6838,0
6840,0
6842,0
6846,1
6851,0
6853,1
6856,1
6859,1
6865,1
6866,1
6868,1
6869,1
6871,1
6873,0
6886,0
6887,1
6888,1
6889,1
6891,0
6894,0
6895,1
6899,1
6901,1
6902,1
6904,1
6906,1
6922,0
6923,0
6924,1
6927,0
6934,1
6938,0
6941,0
6942,0
6944,0
6947,1
6952,0
6957,0
6958,1
6964,1
6968,1
6969,1
6976,1
6982,1
6986,1
6987,0
6989,1
6991,1
6993,0
6995,0
6997,0
7000,0
7003,0
7004,1
7007,1
7011,0
7014,0
7016,0
7017,0
7020,0
7022,0
7028,0
7033,0
7034,1
7035,0
7038,0
7040,0
7041,0
7042,0
7045,0
7049,0
7055,1
7057,0
7062,0
7064,0
7066,0
7067,0
7072,0
7079,0
7082,0
7083,1
7084,0
7085,0
7087,0
7090,0
7094,0
7096,0
7099,0
7100,0
7101,0
7102,1
7103,0
7107,1
7110,0
7113,0
7117,1
7119,1
7123,0
7127,0
7133,1
7139,0
7143,1
7145,0
7151,0
7152,0
7153,1
7156,0
7162,0
7170,0
7172,1
7177,0
7181,0
7182,0
7189,1
7190,1
7200,1
7207,0
7209,0
7212,1
7216,0
7217,0
7219,0
7220,1
7222,1
7225,0
7233,0
7237,1
7238,1
7239,0
7240,0
7243,0
7245,0
7246,1
7249,1
7257,0
7258,1
7259,0
7262,1
7263,1
7269,1
7271,1
7273,1
7276,0
7279,1
7282,1
7284,1
7293,0
7298,1
7303,0
7304,0
7305,1
7308,1
7313,0
7314,0
7321,0
7322,0
7327,0
7333,0
7336,0
7339,0
7341,0
7346,0
7347,0
7349,0
7351,0
7353,1
7363,0
7364,1
7368,0
7370,1
7375,0
7376,0
7379,1
7382,0
7384,0
7385,0
7387,1
7388,0
7389,0
7394,0
7396,0
7398,0
7399,0
7401,0
7404,0
7406,0
7409,0
7411,0
7417,0
7420,0
7422,0
7423,0
7427,1
7429,0
7432,0
7435,0
7436,1
7440,0
7441,1
7445,1
7448,0
7449,0
7450,0
7454,0
7455,0
7460,0
7462,0
7464,0
7466,0
7468,1
7469,1
7471,0
7472,0
7483,0
7484,0
7485,1
7486,0
7487,0
7489,0
7492,1
7495,1
7499,1
7500,1
7506,0
7508,1
7509,1
7511,1
7516,0
7524,1
7538,1
7539,1
7541,1
7546,1
7549,1
7562,1
7564,1
7567,1
7572,1
7574,1
7575,1
7586,1
7592,1
7596,1
7597,0
7599,0
7606,0
7615,0
7618,0
7620,1
7624,1
7625,0
7629,0
7632,1
7636,0
7637,0
7646,0
7655,0
7658,0
7660,0
7664,0
7665,0
7666,0
7667,0
7673,0
7676,0
7682,0
7684,0
7690,0
7697,0
7700,0
7704,0
7705,0
7706,0
7708,0
7709,0
7710,0
7713,0
7716,0
7726,0
7729,0
7730,0
7732,0
7734,0
7740,0
7741,0
7745,0
7757,1
7762,0
7770,1
7776,0
7777,1
7778,1
7779,0
7782,0
7786,1
7791,0
7792,0
7794,0
7795,0
7796,0
7798,0
7805,0
7806,0
7808,1
7811,0
7814,0
7819,0
7820,0
7825,0
7829,0
7834,0
7836,0
7838,0
7841,1
7845,1
7846,1
7853,1
7856,1
7858,0
7859,0
7866,0
7875,1
7879,0
7884,0
7886,1
7890,1
7892,0
7896,1
7899,1
7900,0
7901,0
7904,0
7911,0
7917,0
7919,0
7920,1
7921,0
7922,1
7925,1
7927,1
7928,0
7931,1
7942,1
7946,0
7947,0
7948,0
7951,1
7956,1
7961,1
7964,1
7966,1
7967,1
7974,0
7975,1
7979,1
7985,1
7986,1
7993,1
7995,0
7997,1
7998,1
8004,1
8007,1
8011,1
8014,0
8022,0
8027,0
8033,0
8041,1
8042,0
8046,1
8048,1
8050,0
8051,1
8052,0
8053,1
8054,0
8059,0
8063,0
8072,1
8075,0
8076,0
8077,0
8078,0
8080,0
8082,0
8086,1
8090,0
8092,0
8093,1
8099,0
8104,0
8107,1
8108,0
8114,1
8115,1
8117,1
8123,1
8124,1
8127,0
8132,1
8134,0
8139,1
8145,0
8148,1
8151,1
8152,1
8153,1
8157,1
8160,1
8166,1
8167,1
8173,1
8174,1
8178,1
8179,1
8185,1
8186,1
8192,0
8193,0
8194,1
8197,0
8198,1
8199,0
8200,0
8206,0
8207,1
8220,1
8222,0
8227,0
8228,0
8229,0
8230,0
8233,0
8248,1
8249,1
8255,1
8260,1
8263,1
8265,0
8268,1
8269,1
8272,1
8273,1
8275,0
8277,0
8281,1
8282,1
8290,0
8293,1
8299,0
8302,1
8303,1
8305,1
8306,0
8307,0
8308,1
8313,0
8316,1
8319,1
8322,1
8323,0
8325,0
8326,0
8327,0
8328,1
8331,0
8333,1
8336,0
8338,0
8340,0
8342,0
8343,0
8353,0
8354,0
8357,0
8358,0
8359,0
8373,0
8376,0
8379,0
8380,0
8381,0
8384,1
8395,1
8398,0
8403,1
8407,1
8413,1
8417,1
8420,1
8421,1
8424,1
8426,1
8427,1
8438,1
8439,0
8442,0
8449,0
8456,0
8460,0
8462,0
8465,1
8466,0
8467,0
8469,0
8470,0
8474,0
8479,0
8481,0
8482,0
8485,0
8488,0
8492,0
8493,0
8495,0
8499,0
8501,0
8519,0
8521,0
8525,0
8527,0
8529,0
8532,0
8534,0
8535,0
8537,0
8544,0
8548,0
8549,0
8552,0
8554,0
8563,0
8564,0
8565,0
8566,0
8568,0
8569,0
8573,0
8583,0
8588,0
8590,1
8592,0
8593,0
8594,1
8597,0
8600,1
8601,0
8602,1
8603,0
8604,0
8605,0
8611,0
8614,0
8616,1
8617,0
8619,0
8626,1
8629,0
8630,0
8632,0
8634,1
8641,0
8645,0
8649,1
8652,1
8666,1
8671,0
8672,1
8675,1
8678,1
8679,0
8682,1
8687,1
8701,0
8703,1
8707,1
8713,1
8716,0
8719,0
8725,0
8730,0
8731,0
8748,0
8749,0
8756,1
8764,0
8765,1
8769,0
8771,0
8772,0
8773,1
8779,0
8792,0
8794,0
8796,0
8798,0
8803,0
8807,0
8809,0
8811,0
8813,0
8814,1
8818,0
8819,0
8820,0
8821,1
8822,0
8824,0
8826,0
8827,0
8828,0
8833,0
8834,0
8845,0
8847,0
8849,0
8861,0
8867,1
8868,0
8870,0
8873,0
8874,0
8876,0
8877,1
8879,0
8882,0
8884,0
8889,0
8891,0
8894,0
8895,1
8897,0
8898,1
8901,0
8904,0
8909,0
8910,0
8911,0
8915,1
8917,0
8918,0
8919,1
8922,0
8925,1
8928,1
8929,0
8930,0
8932,0
8937,1
8940,0
8943,0
8950,1
8951,0
8954,1
8958,0
8960,0
8964,0
8975,0
8977,0
8981,1
8982,1
8984,0
8988,0
8990,0
8991,0
8995,0
8997,1
9003,0
9004,0
9010,0
9011,0
9013,0
9014,0
9015,0
9017,0
9019,0
9021,0
9024,0
9032,1
9035,0
9036,0
9037,1
9043,1
9046,1
9048,1
9049,1
9050,1
9056,0
9063,1
9065,1
9066,0
9068,1
9069,1
9070,1
9073,1
9076,0
9091,0
9092,1
9104,1
9105,1
9108,1
9111,1
9115,1
9117,1
9122,1
9125,0
9127,0
9129,1
9133,1
9136,0
9138,1
9140,1
9147,1
9150,1
9152,1
9153,1
9155,1
9158,1
9160,1
9163,1
9165,1
9167,1
9168,1
9170,1
9176,1
9178,1
9184,1
9186,1
9188,1
9189,1
9190,1
9196,1
9198,1
9199,1
9200,1
9201,1
9202,1
9204,1
9205,1
9213,1
9214,1
9224,1
9227,1
9228,1
9229,1
9234,1
9236,1
9241,0
9243,0
9245,1
9256,0
9258,1
9261,0
9274,0
9279,1
9282,0
9284,0
9285,1
9291,0
9295,0
9299,1
9302,0
9304,0
9305,0
9306,1
9310,0
9312,0
9316,0
9318,1
9323,0
9326,0
9327,0
9328,0
9331,0
9335,0
9336,0
9340,1
9349,0
9352,0
9353,0
9354,0
9356,1
9357,0
9358,0
9359,0
9364,0
9366,0
9369,0
9370,0
9379,0
9381,1
9383,0
9389,0
9390,0
9392,1
9394,1
9398,1
9399,1
9400,1
9407,1
9409,1
9412,0
9413,1
9415,0
9419,1
9423,0
9424,0
9426,1
9427,1
9428,0
9429,0
9433,1
9437,1
9440,0
9442,0
9443,1
9444,1
9447,1
9459,1
9461,1
9462,0
9464,0
9473,1
9475,0
9476,0
